activitytype_from,activitytype_to,classification_from,classification_to,comment,prefixed_id,skos_uri
D10,38.22,ec_2008_98,nace_rev2,many-to-many correspondence,7ac80b3a-d89e-43fb-9a1b-4af71b2d9f63,http://www.w3.org/2004/02/skos/core#relatedMatch
D11,38.21,ec_2008_98,nace_rev2,many-to-many correspondence,18decae1-64a4-4d59-8381-7b48e6c61365,http://www.w3.org/2004/02/skos/core#relatedMatch
D11,38.22,ec_2008_98,nace_rev2,many-to-many correspondence,1041f88b-4062-4ab2-9275-ceaf017e2285,http://www.w3.org/2004/02/skos/core#relatedMatch
D12,38.22,ec_2008_98,nace_rev2,many-to-one correspondence,ca0b97b2-c579-41e9-85b5-3f97fd4f6b63,http://www.w3.org/2004/02/skos/core#broadMatch
D13,38.21,ec_2008_98,nace_rev2,many-to-many correspondence,73578742-86d0-4ab8-8f73-33bf46a3d4d3,http://www.w3.org/2004/02/skos/core#relatedMatch
D13,38.22,ec_2008_98,nace_rev2,many-to-many correspondence,98426e0c-956f-42d3-a071-652e0c6806fe,http://www.w3.org/2004/02/skos/core#relatedMatch
D14,38.21,ec_2008_98,nace_rev2,many-to-many correspondence,60b7a0ae-6b8f-44b5-ab01-734e9cf35fa5,http://www.w3.org/2004/02/skos/core#relatedMatch
D14,38.22,ec_2008_98,nace_rev2,many-to-many correspondence,16aef814-9ebf-4a7a-85ba-174bf8e3badb,http://www.w3.org/2004/02/skos/core#relatedMatch
D15,38.21,ec_2008_98,nace_rev2,many-to-many correspondence,4b48affc-f0d8-4a45-a378-65ef28c79678,http://www.w3.org/2004/02/skos/core#relatedMatch
D15,38.22,ec_2008_98,nace_rev2,many-to-many correspondence,4c5232b5-8cac-4d91-8367-4e3fef523953,http://www.w3.org/2004/02/skos/core#relatedMatch
R1,38.31,ec_2008_98,nace_rev2,many-to-many correspondence,c037e3f0-0353-4efc-b4bb-e2774bf805d7,http://www.w3.org/2004/02/skos/core#relatedMatch
R1,38.22,ec_2008_98,nace_rev2,many-to-many correspondence,7b131ff0-1fec-47a6-b5ac-dd3ea9456618,http://www.w3.org/2004/02/skos/core#relatedMatch
R2,38.32,ec_2008_98,nace_rev2,many-to-one correspondence,ba3d103d-021e-4fc9-b683-8c4fb5565a7b,http://www.w3.org/2004/02/skos/core#broadMatch
R3,38.32,ec_2008_98,nace_rev2,many-to-one correspondence,95c4f36c-6933-4db7-b301-c6fce43a8e66,http://www.w3.org/2004/02/skos/core#broadMatch
R4,38.31,ec_2008_98,nace_rev2,many-to-many correspondence,8cf1d689-9f00-4874-9fe8-ed9ddfdc7d35,http://www.w3.org/2004/02/skos/core#relatedMatch
R4,38.22,ec_2008_98,nace_rev2,many-to-many correspondence,bb8e5261-e43d-4dba-b06f-35efb416922a,http://www.w3.org/2004/02/skos/core#relatedMatch
R5,38.32,ec_2008_98,nace_rev2,many-to-one correspondence,1e460322-ec54-4aae-bc2b-0eb23ea21eab,http://www.w3.org/2004/02/skos/core#broadMatch
R6,38.32,ec_2008_98,nace_rev2,many-to-one correspondence,e32d1a5d-1a9b-4541-b60f-de4c9b048c6f,http://www.w3.org/2004/02/skos/core#broadMatch
R7,38.32,ec_2008_98,nace_rev2,many-to-one correspondence,bd1bc0e3-483f-4773-b292-91ccebc481c2,http://www.w3.org/2004/02/skos/core#broadMatch
R8,38.32,ec_2008_98,nace_rev2,many-to-one correspondence,d73378d4-4d6d-4014-aced-7d23d7eec7cb,http://www.w3.org/2004/02/skos/core#broadMatch
R9,38.32,ec_2008_98,nace_rev2,many-to-one correspondence,a50d4cc4-9dcb-4b80-808c-b487bd1fb17c,http://www.w3.org/2004/02/skos/core#broadMatch
R10,39,ec_2008_98,nace_rev2,many-to-one correspondence,6d68e640-3ad5-41b5-b298-50b5e92505dd,http://www.w3.org/2004/02/skos/core#broadMatch
R11,38.31,ec_2008_98,nace_rev2,many-to-many correspondence,acf189e3-daa7-4fbc-a1e4-69ddbe5eca7a,http://www.w3.org/2004/02/skos/core#relatedMatch
R11,38.22,ec_2008_98,nace_rev2,many-to-many correspondence,87641924-74d6-4e61-9d23-0f9824aa3079,http://www.w3.org/2004/02/skos/core#relatedMatch
R12,38.31,ec_2008_98,nace_rev2,many-to-many correspondence,1971b68d-7f89-4bde-af07-bd0bde849ad3,http://www.w3.org/2004/02/skos/core#relatedMatch
R12,38.22,ec_2008_98,nace_rev2,many-to-many correspondence,9e81458d-6e99-4ec1-8a87-50ecd25fbffa,http://www.w3.org/2004/02/skos/core#relatedMatch
R13,38.31,ec_2008_98,nace_rev2,many-to-many correspondence,aebc2399-cd82-4375-b8f2-5718499d669f,http://www.w3.org/2004/02/skos/core#relatedMatch
R13,38.22,ec_2008_98,nace_rev2,many-to-many correspondence,20ea3160-0fcf-4eda-9a7c-80d056fde6af,http://www.w3.org/2004/02/skos/core#relatedMatch
