code,name,parent_code,level,prefixed_id
11,"AGRICULTURE, FORESTRY, FISHING, AND HUNTING",total,1,cffd606e-b5b8-44f7-9e6d-7e3bc75f1bd5
111CA,Farms,11,2,ff1d771e-c484-4355-b9a3-3c0479e6a30e
111,Crop production,111CA,3,5eaa59d7-7fdf-43be-bbe9-dc9ee17de195
1111A0,Oilseed farming,111,4,c970af29-1664-4b10-bcb5-5c97ca6ebdb7
1111B0,Grain farming,111,4,0fe6d0de-1358-4e41-a3b4-bc55fc4249f6
111200,Vegetable and melon farming,111,4,24cb57f9-b916-4bd6-8db7-79fca8eefe36
111300,Fruit and tree nut farming,111,4,ebad4d87-8056-4cd6-a15d-191e09f3135d
111400,"Greenhouse, nursery, and floriculture production",111,4,a265a3d2-2d1f-44e7-9bdb-2c2787fa246e
111900,Other crop farming,111,4,5f4703e6-8ac6-4b93-9066-23f3206cb9fb
112,Animal production and aquaculture,111CA,3,82503003-7d3c-462d-9e56-70c5fa324573
1121A0,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",112,4,7c2f87da-c185-4afb-8810-7fd7ebc6d12c
112120,Dairy cattle and milk production,112,4,eee6daf8-400c-4373-9e8e-86c319f9b1a1
112A00,"Animal production, except cattle and poultry and eggs",112,4,42ee0b4e-bec7-41cc-90bf-b9c2084c0ea0
112300,Poultry and egg production,112,4,02806d92-936d-4a16-baeb-591c52621a01
113FF,"Forestry, fishing, and related activities",11,2,5535a4b4-303a-4114-b47b-9d1eba1b684e
113000,Forestry and logging,113FF,4,1668bb0c-fa57-44d6-bbda-93633bc6414d
114000,"Fishing, hunting and trapping",113FF,4,5e6cee27-6ee6-4c39-8cdc-2f5d9ad26fd5
115000,Support activities for agriculture and forestry,113FF,4,af0e66dc-f82d-45eb-b215-04bc4916f494
21,MINING,total,1,86993663-8c19-4c8f-96b3-f1d417d73830
211,Oil and gas extraction,21,2,950e518a-4796-4d45-8acd-da99c747ecfe
211000,Oil and gas extraction,211,4,173b183d-2c6f-49ee-b806-86145e976fac
212,"Mining, except oil and gas",21,2,48f4b042-d74f-49b8-b60d-eeacb7169855
212100,Coal mining,212,4,74647206-5db8-42b0-9fcd-984e02e4089f
2122A0,"Iron, gold, silver, and other metal ore mining",212,4,fe7205f2-0fad-45cd-9ffc-c970ab54a919
212230,"Copper, nickel, lead, and zinc mining",212,4,d0739d7c-3cec-455f-9a11-4f3ad3934730
212310,Stone mining and quarrying,212,4,26d0f23d-4986-4619-9186-760ef2219d90
2123A0,Other nonmetallic mineral mining and quarrying,212,4,790998cb-3098-4124-a87b-fcccd2739804
213,Support activities for mining,21,2,f6e46435-f393-4620-a911-606bf3dfdc32
213111,Drilling oil and gas wells,213,4,3a8f3fbf-1b7e-4929-b620-ab15664e3a4a
21311A,Other support activities for mining,213,4,4197764a-3844-42ee-849f-c7f0fc4fb734
22,UTILITIES,total,1,044f65fa-164d-4e02-b345-48a5302b78bd
2211,"Electric power generation, transmission, and distribution",22,3,2027df49-4961-435b-bae0-ea73d0402d84
221100,"Electric power generation, transmission, and distribution",2211,4,54268367-170d-4209-b728-55081285a784
2212NW,"Natural gas distribution and water, sewage and other systems",22,3,60794cdc-1d9a-4254-a9af-1f8bb5643609
221200,Natural gas distribution,2212NW,4,42231ce6-775c-4036-9627-c8b64d00aca4
221300,"Water, sewage and other systems",2212NW,4,f00c9892-c315-43e5-bdef-7d00a4dabc71
23,CONSTRUCTION,total,1,795c96af-ad88-421f-adcf-a78ecff2565e
23EH,"Education, hospital, and health structures",23,3,0d422348-fac3-4adb-91e7-ecf535a75287
233210,Health care structures,23EH,4,b63f9242-345d-4286-87a9-af27df5c1f07
233262,Educational and vocational structures,23EH,4,456792b3-14ed-4749-9076-57a72dadfa06
23OC,Office and commercial structures,23,3,41aba6f6-0dde-45a1-8a70-3e0dd12fccc9
2332A0,Office and commercial structures,23OC,4,17fd50a3-5676-4904-9ecd-a21cb462ae9f
23PC,Power and communication structures,23,3,c1df94ba-d60d-4072-8219-562eb93b714d
233240,Power and communication structures,23PC,4,6923ebda-dabe-44b8-bb10-47dd126d97c7
23TH,Transportation structures and highways and streets,23,3,57d00008-2513-43be-9ccf-be609956cf52
2332C0,Transportation structures and highways and streets,23TH,4,6087fa50-01d8-418b-ba5d-f10cc7b3b941
23OT,Other nonresidential structures,23,3,fa99b246-4fee-4efc-aead-3442f0940654
233230,Manufacturing structures,23OT,4,2fa7455f-1287-4990-824f-73f51ba21c6e
2332D0,Other nonresidential structures,23OT,4,3dc6c363-f821-4fef-b83a-98999935ed49
23SF,Single-family residential structures,23,3,4ccc54f9-2ed7-41e2-a6ea-357e43bc80e2
233411,Single-family residential structures,23SF,4,0ba90d94-09ef-4f66-9348-64d0d1a6a0d1
23OR,Other residential construction,23,3,9161af44-803b-4b78-b07a-348a0cfebe92
233412,Multifamily residential structures,23OR,4,2187c950-108f-478a-9ea8-cae445ba2d42
2334A0,Other residential structures,23OR,4,5d7f84e3-bde3-430b-ae9c-8a48bde8f3e3
23MR,Maintenance and repair construction,23,3,02d55cfe-2098-4352-a9c9-21db4d1df4db
230301,Nonresidential maintenance and repair,23MR,4,f813ac2f-55f1-4dc1-85c8-c6a0a17d4efb
230302,Residential maintenance and repair,23MR,4,f0994cd5-1a69-4218-8634-80e15b70a03b
33DG,DURABLE GOODS,total,1,0fb13d2f-95bb-4e78-a728-a7fc3b883489
321,Wood products,33DG,2,cdd94d84-1550-480e-b3ab-888c6b480357
321100,Sawmills and wood preservation,321,4,5c1831c3-e514-4dfc-af43-9335d7b03271
321200,"Veneer, plywood, and engineered wood product manufacturing",321,4,2200e20f-682b-4e91-94d9-12c0c835b059
321910,Millwork,321,4,dcc24495-7069-450f-acc6-e41c4e641e18
3219A0,All other wood product manufacturing,321,4,d17a41ae-1418-424a-9ac3-c236f8c3d898
327,Nonmetallic mineral products,33DG,2,370365a5-40c3-4ccb-a897-62e4e1f01585
327100,Clay product and refractory manufacturing,327,4,b78153d4-4bdf-4dad-a11c-fa9da5b694aa
327200,Glass and glass product manufacturing,327,4,0af2f4db-8cc4-4513-8395-e7c7f79e8f03
327310,Cement manufacturing,327,4,bce4bf6e-848d-4e99-ad6c-cde23f1cddcd
327320,Ready-mix concrete manufacturing,327,4,3cca16d7-ede4-4ed9-93a8-f8190c54a50b
327330,"Concrete pipe, brick, and block manufacturing",327,4,176da0e8-bf92-452c-b422-78d8d1aad37d
327390,Other concrete product manufacturing,327,4,2242e81a-1ac6-4941-9b29-b3ccf8d96824
327400,Lime and gypsum product manufacturing,327,4,4b60d1b0-cc25-4daf-bb7c-a2ba6dfe7c70
327910,Abrasive product manufacturing,327,4,6f4fdf95-69ac-4280-9f3d-95916d715dd1
327991,Cut stone and stone product manufacturing,327,4,eb8674a2-b8a7-4fe9-849d-ef646fbd800e
327992,Ground or treated mineral and earth manufacturing,327,4,f1421cac-66dd-4493-b906-4bfb41e89259
327993,Mineral wool manufacturing,327,4,100bda04-31fc-4286-b00c-973947568b08
327999,Miscellaneous nonmetallic mineral products,327,4,82260b49-3591-4792-83d5-962a2eeee74b
331,Primary metals,33DG,2,01fba91d-6182-482c-a97b-6fdeb2239b8c
3311IS,Iron and steel mills and manufacturing from purchased steel,331,3,c16a3662-cd3e-4d07-ac42-47302185bbbb
331110,Iron and steel mills and ferroalloy manufacturing,3311IS,4,91ed3df1-89da-420b-8793-64f70f067c22
331200,Steel product manufacturing from purchased steel,3311IS,4,097d2e4c-bdae-40e8-b353-75d2e87afa8b
3313NF,Nonferrous metal production and processing and foundries,331,3,82f28daf-13c7-4403-8372-e326c8acfc92
331313,Alumina refining and primary aluminum production,3313NF,4,6b830ef3-2061-4c45-a40c-568498bf6e30
331314,Secondary smelting and alloying of aluminum,3313NF,4,305d24aa-5f79-4aef-9d84-e906ee3322a5
33131B,Aluminum product manufacturing from purchased aluminum,3313NF,4,ece71a12-eef3-497a-9528-fa41a60a54d8
331410,Nonferrous metal (except aluminum) smelting and refining,3313NF,4,09ed8b7c-96e0-41cc-a215-7e352d291f9c
331420,"Copper rolling, drawing, extruding and alloying",3313NF,4,bcf3755b-f0bd-4305-bd89-4dba1edf01ae
331490,"Nonferrous metal (except copper and aluminum) rolling, drawing, extruding and alloying",3313NF,4,2bc9f7fe-196a-43dc-b812-0c866f13027d
331510,Ferrous metal foundries,3313NF,4,1202e577-053f-4af9-8fb5-c4b60dad84c3
331520,Nonferrous metal foundries,3313NF,4,04c8d8de-0290-4eaa-b673-bb0686063f84
332,Fabricated metal products,33DG,2,347b2b02-cd89-43e3-a1ff-317bdc096203
33211A,"All other forging, stamping, and sintering",332,4,2f197c09-bab8-4fa0-9809-1a66d35a53d6
332114,Custom roll forming,332,4,b30c0b44-a7f7-4bb8-86f4-8ec444fdcf08
332119,"Metal crown, closure, and other metal stamping (except automotive)",332,4,d4a41bd1-4bc4-4d67-9201-03c3fe09a82b
332200,Cutlery and handtool manufacturing,332,4,8083d837-dadf-4a75-bc1d-821ee45b8246
332310,Plate work and fabricated structural product manufacturing,332,4,879253b3-aa83-44b7-ad98-356b12b46fdf
332320,Ornamental and architectural metal products manufacturing,332,4,03834800-fdd6-4167-9473-a182f45fa83e
332410,Power boiler and heat exchanger manufacturing,332,4,6ceff26a-553e-44e2-8e1a-f401418aa188
332420,Metal tank (heavy gauge) manufacturing,332,4,bf74d7a8-5c05-4876-9770-1e9046305c1d
332430,"Metal can, box, and other metal container (light gauge) manufacturing",332,4,faa8fe2c-47a0-4d5d-9677-cb5b2b17161e
332500,Hardware manufacturing,332,4,f433a1d3-50ff-4e09-a4f6-628e06bcef97
332600,Spring and wire product manufacturing,332,4,92052a73-0d34-408f-9bc8-4a444b03b176
332710,Machine shops,332,4,5c5558a3-c84b-44f8-a0d2-8f007d92c33a
332720,"Turned product and screw, nut, and bolt manufacturing",332,4,c1a82b67-0d58-4c5d-88de-edf2ce243908
332800,"Coating, engraving, heat treating and allied activities",332,4,51bb216c-3287-4166-8ff1-59233214dcaa
33291A,Valve and fittings other than plumbing,332,4,313c96ca-a3ce-4cac-8e5c-ad5fed53011c
332913,Plumbing fixture fitting and trim manufacturing,332,4,bbae1b3c-9ddd-42dc-ad14-171d933740b3
332991,Ball and roller bearing manufacturing,332,4,915fb0aa-0ad2-468c-9e35-114d5cc340b2
33299A,"Ammunition, arms, ordnance, and accessories manufacturing",332,4,96e79615-9bab-48d4-904c-b7f35eb31275
