flowobject_from,flowobject_to,classification_from,classification_to,comment,prefixed_id,skos_uri
fi_15110,08114000,bonsai,prodcom_total_2_0,one-to-one correspondence,b454db9f-a092-4f4b-86f8-754a1e54e4f4,http://www.w3.org/2004/02/skos/core#exactMatch
fi_15120,08111133,bonsai,prodcom_total_2_0,one-to-many correspondence,f211b075-d9b8-4fb4-ae83-044c6edda322,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_15120,08111136,bonsai,prodcom_total_2_0,one-to-many correspondence,ef068481-4813-4e6d-94bd-12a9e15e44bc,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_15120,08111150,bonsai,prodcom_total_2_0,one-to-many correspondence,b8910b26-ee6a-4bfa-b4d3-5bab30446f51,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_15130,08111220,bonsai,prodcom_total_2_0,one-to-many correspondence,32925e00-02db-4716-93c4-77738eb35b90,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_15130,08111233,bonsai,prodcom_total_2_0,one-to-many correspondence,b9fedddc-7b11-40e5-b8f1-8168664de881,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_15130,08111236,bonsai,prodcom_total_2_0,one-to-many correspondence,69bd6bb9-35de-40d7-8ec7-09edc4b6c177,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_15130,08111250,bonsai,prodcom_total_2_0,one-to-many correspondence,4b60b88b-7828-4dbe-8603-11052186e5ed,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_15130,08111262,bonsai,prodcom_total_2_0,one-to-many correspondence,48183a5a-4d7f-43ff-a105-7ac14366fb47,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_15130,08111269,bonsai,prodcom_total_2_0,one-to-many correspondence,b6659eff-e300-445d-b56b-de0de66460dd,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_15130,08111261,bonsai,prodcom_total_2_0,one-to-many correspondence,c88f9143-9fbb-47d6-aae5-9deb0ac37145,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_15130,081112Z1,bonsai,prodcom_total_2_0,one-to-many correspondence,4175f935-826e-48bf-859c-5829193c4dd5,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_15200,08112030,bonsai,prodcom_total_2_0,one-to-many correspondence,43a8ddd0-fe61-478f-a345-d31593888eff,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_15200,08112050,bonsai,prodcom_total_2_0,one-to-many correspondence,a5162dc9-d5bc-4b87-b9b7-6b14fcaf5638,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_15330,08991000,bonsai,prodcom_total_2_0,one-to-one correspondence,a50607ec-e5ff-4bb1-b9ef-4776ade0ce0d,http://www.w3.org/2004/02/skos/core#exactMatch
fi_15400,23991940,bonsai,prodcom_total_2_0,one-to-many correspondence,ee41ec83-2515-469d-bb1a-9b28fae5efb1,http://www.w3.org/2004/02/skos/core#narrowMatch
fn_33,399900Z7,bonsai,prodcom_total_2_0,one-to-one correspondence,42159279-272a-4bfc-9540-31a7577df9e3,http://www.w3.org/2004/02/skos/core#exactMatch
fi_15400,08122140,bonsai,prodcom_total_2_0,one-to-many correspondence,8421bd4a-3a5a-4a44-b77d-43e851817ce5,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_15400,08122160,bonsai,prodcom_total_2_0,one-to-many correspondence,f79ad3b8-cb39-4937-aa15-59ad1cd003e7,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_15400,08122210,bonsai,prodcom_total_2_0,one-to-many correspondence,7de97dd3-900c-40c8-85f1-eac6b77f71ed,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_15400,08122230,bonsai,prodcom_total_2_0,one-to-many correspondence,d5b57d64-8fbb-41cf-ab86-6503b09f7907,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_15400,08122255,bonsai,prodcom_total_2_0,one-to-many correspondence,322c3c98-68a6-4d08-b31f-e131ce454535,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_15400,08122260,bonsai,prodcom_total_2_0,one-to-many correspondence,deed4dcd-be60-4d34-8c56-8152e0793645,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_15400,08122270,bonsai,prodcom_total_2_0,one-to-many correspondence,526ea0f5-698f-4ca7-8ae8-966a199d5197,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_15400,08122280,bonsai,prodcom_total_2_0,one-to-many correspondence,5f36e244-b9df-4b11-ac1c-839bebd90122,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_16120,08911220,bonsai,prodcom_total_2_0,one-to-one correspondence,08fb4fea-6bc6-4bde-b4d5-1734e4b3c4ce,http://www.w3.org/2004/02/skos/core#exactMatch
fi_16190,08911910,bonsai,prodcom_total_2_0,one-to-many correspondence,3e90e9a8-8a82-46d3-95e9-5201fba3ce7a,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_16190,08911911,bonsai,prodcom_total_2_0,one-to-many correspondence,b0a54cdb-cc8d-4401-a5e6-b4213b969334,http://www.w3.org/2004/02/skos/core#narrowMatch
fn_22,08911912,bonsai,prodcom_total_2_0,one-to-one correspondence,a42ad0c3-bcb4-4ca9-99a9-3af1f2171156,http://www.w3.org/2004/02/skos/core#exactMatch
fi_16190,08911913,bonsai,prodcom_total_2_0,one-to-many correspondence,ef67e642-1174-4f4f-9ebf-5bf9448b51c7,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_16190,08911919,bonsai,prodcom_total_2_0,one-to-many correspondence,f129026f-25f4-49d5-860b-cc8d884a1645,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_16200,08931000,bonsai,prodcom_total_2_0,one-to-many correspondence,b93f5475-582d-4017-8bed-e1cc2281d2a1,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_16200,10843000,bonsai,prodcom_total_2_0,one-to-many correspondence,8bf4ebd8-6c46-43e1-aac5-e1f00d9f8c9d,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_16310,08992110,bonsai,prodcom_total_2_0,one-to-many correspondence,bc788218-5364-4011-84f6-5596af35206f,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_16310,08992120,bonsai,prodcom_total_2_0,one-to-many correspondence,00c62e70-6c74-4a90-b286-9a6e754dfb29,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_16320,08992220,bonsai,prodcom_total_2_0,one-to-many correspondence,4f1b2a78-651f-47f8-82f3-47297072df46,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_16320,08992230,bonsai,prodcom_total_2_0,one-to-many correspondence,9174826c-a08d-47d8-80cb-43f5e277cc94,http://www.w3.org/2004/02/skos/core#narrowMatch
