flowobject_from,flowobject_to,classification_from,classification_to,comment,prefixed_id,skos_uri
fi_34651,Ammonia_anhydrous,statcan_chemicals,bonsai,one-to-one correspondence,23cca786-a2c1-4a37-9269-f667440a46e3,http://www.w3.org/2004/02/skos/core#exactMatch
C_N_AmmNit,Ammonium_nitrate,statcan_chemicals,bonsai,one-to-one correspondence,c7ac2bf0-0059-4622-af3a-8edd9c4f121b,http://www.w3.org/2004/02/skos/core#exactMatch
fi_3464,Ammonium_phosphate,statcan_chemicals,bonsai,one-to-one correspondence,57c68db1-0fef-4124-a570-eb353f5541d6,http://www.w3.org/2004/02/skos/core#exactMatch
fi_2707_10,Benzene,statcan_chemicals,bonsai,one-to-one correspondence,0e22dc26-08e6-41d7-850a-1ebe76928ed9,http://www.w3.org/2004/02/skos/core#exactMatch
fi_2801_10,Chlorine,statcan_chemicals,bonsai,one-to-one correspondence,d978b862-5d7e-416e-aa0d-3859302cf23f,http://www.w3.org/2004/02/skos/core#exactMatch
fi_2901_21,Ethylene,statcan_chemicals,bonsai,one-to-one correspondence,e9beaf6d-e9da-4a6f-95cb-aba06040b98f,http://www.w3.org/2004/02/skos/core#exactMatch
fi_2912_11,Formaldehyde,statcan_chemicals,bonsai,one-to-one correspondence,f2cbf4be-e8d7-450c-97d9-d7ff5a079162,http://www.w3.org/2004/02/skos/core#exactMatch
fi_34710,Polyethylene_resins,statcan_chemicals,bonsai,one-to-one correspondence,c4c9757d-d926-4bfe-bb67-f0c90db0d29a,http://www.w3.org/2004/02/skos/core#exactMatch
fi_3901_10,LDPE_LLDPE_resins,statcan_chemicals,bonsai,one-to-one correspondence,b117b20d-b50b-4bed-a226-62b03e246ba3,http://www.w3.org/2004/02/skos/core#exactMatch
fi_3901_20,HDPE_resins,statcan_chemicals,bonsai,one-to-one correspondence,0b3667b1-32bb-4130-850b-0aae394f849d,http://www.w3.org/2004/02/skos/core#exactMatch
fi_34720,PS_ABS_resins,statcan_chemicals,bonsai,one-to-one correspondence,ad34d8f0-1de2-4633-9c1e-009adcfe4767,http://www.w3.org/2004/02/skos/core#exactMatch
fi_34730,PVC_resins,statcan_chemicals,bonsai,one-to-one correspondence,1198c947-d78a-4093-a876-4e38a5097652,http://www.w3.org/2004/02/skos/core#exactMatch
fi_34740,UPR_resins,statcan_chemicals,bonsai,one-to-one correspondence,320d15f9-0cd6-42f7-a4d2-5cebfe0acd70,http://www.w3.org/2004/02/skos/core#exactMatch
C_N_urea,Urea,statcan_chemicals,bonsai,one-to-one correspondence,1f0535e5-af87-4c71-bab1-91f7ca02b754,http://www.w3.org/2004/02/skos/core#exactMatch
fi_34232,Phosphoric_acid_wet_process,statcan_chemicals,bonsai,one-to-one correspondence,1da300c9-c7ee-4069-be30-ee9e51b42db8,http://www.w3.org/2004/02/skos/core#exactMatch
fi_2901_24,Butadiene,statcan_chemicals,bonsai,one-to-one correspondence,48d11c97-0101-4f8f-a30c-5a265eae9349,http://www.w3.org/2004/02/skos/core#exactMatch
fi_2901_23,Butylene,statcan_chemicals,bonsai,one-to-one correspondence,623defea-5cf8-4a58-a20d-72addb983c33,http://www.w3.org/2004/02/skos/core#exactMatch
fi_2901_22,Propylene,statcan_chemicals,bonsai,one-to-one correspondence,4c9037e5-2424-4485-8f68-5673940c14ce,http://www.w3.org/2004/02/skos/core#exactMatch
fi_2902_50,Styrene_monomer,statcan_chemicals,bonsai,one-to-one correspondence,8397f2b9-ca2f-4cd0-bd9d-b5dcea9e6075,http://www.w3.org/2004/02/skos/core#exactMatch
fi_2707_20,Toluene,statcan_chemicals,bonsai,one-to-one correspondence,6c8b6ee9-97db-4ea9-9707-1b11d641f7cf,http://www.w3.org/2004/02/skos/core#exactMatch
fi_2707_30,Xylene,statcan_chemicals,bonsai,one-to-one correspondence,6465c7e6-afca-4719-810e-934d6c9aafe3,http://www.w3.org/2004/02/skos/core#exactMatch
fi_2905_11,Methanol,statcan_chemicals,bonsai,one-to-one correspondence,160b178b-821f-4a0c-97f8-a417427141fe,http://www.w3.org/2004/02/skos/core#exactMatch
fi_34233,Nitric_acid,statcan_chemicals,bonsai,one-to-one correspondence,93850d1d-613f-4987-ad3d-ad4a65a78899,http://www.w3.org/2004/02/skos/core#exactMatch
fi_2803_00,Carbon_black,statcan_chemicals,bonsai,one-to-one correspondence,7e8006b9-d197-49cc-a087-9ac87f90a09a,http://www.w3.org/2004/02/skos/core#exactMatch
fi_2847_00,Hydrogen_peroxide,statcan_chemicals,bonsai,one-to-one correspondence,5ee37550-86cb-44b4-90c2-a868e4752d3a,http://www.w3.org/2004/02/skos/core#exactMatch
fi_2817_00,Zinc_oxide,statcan_chemicals,bonsai,one-to-one correspondence,781289ba-ce2b-4d8f-a298-dd8a7bf3853a,http://www.w3.org/2004/02/skos/core#exactMatch
fi_2910_10,Ethylene_oxide,statcan_chemicals,bonsai,one-to-one correspondence,1122f5ab-1d2a-417c-8232-d9d19cfb5073,http://www.w3.org/2004/02/skos/core#exactMatch
