code,parent_code,name,level,prefixed_id
HARDCOAL,,Hard coal (if no detail),0,979c9af5-0c1f-4e86-badc-7e73f6713e72
BROWN,,Brown coal (if no detail),0,a1c125ef-2239-41c7-a41e-d4486c2d1221
ANTCOAL,,Anthracite,0,bbcf484a-1a27-4595-a07d-688edfca0dc6
COKCOAL,,Coking coal,0,ca112697-7adf-4835-8379-8a66c637ae30
BITCOAL,,Other bituminous coal,0,4eb324ee-7f40-427c-be40-dea42fb849a4
SUBCOAL,,Sub-bituminous coal,0,7e14213d-505d-4064-af61-8f44dc89d624
LIGNITE,,Lignite,0,2addeb5b-3c5b-4b34-a117-4da21b295c0b
PATFUEL,,Patent fuel,0,10d1ea7f-15fc-44e5-b642-8bfe141a40c0
OVENCOKE,,Coke oven coke,0,bcb379bc-8b78-42a2-a019-27235e994f58
GASCOKE,,Gas coke,0,c6429127-2a24-4d1b-b336-7df7274e7dd5
COALTAR,,Coal tar,0,c95c1505-5515-4aea-8d6c-2030aff1effb
BKB,,BKB,0,9eadd770-1697-4af1-965a-151cfb8b7e27
GASWKSGS,,Gas works gas,0,50b1aceb-6650-4f9f-8b86-810b52203671
COKEOVGS,,Coke oven gas,0,43c216ac-578c-4c13-a741-ee4656cf3668
BLFURGS,,Blast furnace gas,0,9424e1a4-96d1-4f6f-821b-c5f32d5b917f
OGASES,,Other recovered gases,0,619de865-b70f-4df2-aaba-c7441e542458
PEAT,,Peat,0,b87259d7-86be-4355-8c78-0e3256e079f7
PEATPROD,,Peat products,0,6eac583d-9f45-4177-a144-e06dc01b5483
OILSHALE,,Oil shale and oil sands,0,a7552974-d121-432a-b1c7-297f12a0ea4f
NATGAS,,Natural gas,0,f50c7e72-38f0-42e7-9400-cbb3a92e0287
CRNGFEED,,Crude/NGL/feedstocks (if no detail),0,671e7492-4335-49ee-99fa-40a1cc381310
CRUDEOIL,,Crude oil,0,7f2194d9-e1ec-4749-a24a-81b572855d36
NGL,,Natural gas liquids,0,b1e278fd-d532-45d8-8282-fe4ec3f14129
REFFEEDS,,Refinery feedstocks,0,39c696e5-bd75-485d-bb6f-c4c615933188
ADDITIVE,,Additives/blending components,0,421dc4b5-be3a-495e-94bf-cc492735a06d
NONCRUDE,,Other hydrocarbons,0,29fcf463-91ca-48d4-856a-c526c423afc6
REFINGAS,,Refinery gas,0,a8b50ed8-38a0-49ed-b532-a00fb21f4e41
ETHANE,,Ethane,0,9152d921-08fe-474c-85ad-446d5f6fe827
LPG,,Liquefied petroleum gases (LPG),0,25bdbebe-a659-48f1-bcdc-2684374dc3d7
NONBIOGASO,,Motor gasoline excl. biofuels,0,339f3806-21a9-412c-b2b3-1a662dd6febe
AVGAS,,Aviation gasoline,0,5f2d42b9-f170-4c49-b432-19d04f0a167a
JETGAS,,Gasoline type jet fuel,0,e6fe313f-7432-4157-8cc5-be574e5053c5
NONBIOJETK,,Kerosene type jet fuel excl. biofuels,0,917d75a8-6602-498a-a211-ab70a47d8de5
OTHKERO,,Other kerosene,0,815b0ee9-9823-4725-9249-ddf0c55b33c4
NONBIODIES,,Gas/diesel oil excl. biofuels,0,b124ac1f-4d8f-476c-a47d-071b72173f40
RESFUEL,,Fuel oil,0,a6f22807-6220-41b1-97d1-f05527ea0ffd
NAPHTHA,,Naphtha,0,6a4eb619-68f4-4713-a917-550ed0324abe
WHITESP,,White spirit & SBP,0,9535957f-12c9-4bf9-8fba-c1a32de1c031
LUBRIC,,Lubricants,0,7ec5400e-17e4-459f-8d4b-6e3169fb12ae
BITUMEN,,Bitumen,0,2f920430-9827-46ff-8cbd-0e4fbc119779
PARWAX,,Paraffin waxes,0,761cb7eb-d3b5-44b8-b1aa-f40c7bc49bce
PETCOKE,,Petroleum coke,0,60400076-0830-4910-b12f-f983c11fc679
ONONSPEC,,Other oil products,0,529b6632-02df-4ee8-a937-3f03fbfde26f
INDWASTE,,Industrial waste,0,88124a07-f834-4f5a-a611-4557518ddaec
MUNWASTER,,Municipal waste (renewable),0,55c99999-62c6-43c9-a5e2-feb847016146
MUNWASTEN,,Municipal waste (non-renewable),0,ee62fb5c-dbbc-4ccb-8fd4-513d00dbe4cf
PRIMSBIO,,Primary solid biofuels,0,1024b11f-68c0-4b2e-88af-5a689f6da313
BIOGASES,,Biogases,0,cbc5c6d6-ca29-4df6-a572-646ecfaa1b69
BIOGASOL,,Biogasoline,0,cec3f442-5c23-454e-b951-13033e2e7832
BIODIESEL,,Biodiesels,0,d233feb3-cda5-42cb-b295-4c5bcb99ba30
BIOJETKERO,,Bio jet kerosene,0,5b859c03-8152-4538-acd9-81a4ec7237b9
OBIOLIQ,,Other liquid biofuels,0,6b7aa963-9ce0-43a8-97b7-3c7196334750
RENEWNS,,Non-specified primary biofuels and waste,0,565ed6f8-a2d2-43e9-b414-d6ab4707463b
CHARCOAL,,Charcoal,0,4c56268f-e6f8-4a27-8365-0a8edc56c308
MANGAS,,Elec/heat output from non-specified manufactured gases,0,48d4e39a-508d-4cb0-80f0-a7c7559fd9cd
HEATNS,,Heat output from non-specified combustible fuels,0,3b878279-69c4-42a6-9280-ff97db949614
NUCLEAR,,Nuclear,0,481ea6dc-6fda-4758-a8f0-a60b4b8088e8
HYDRO,,Hydro,0,b7ef94af-4e25-490b-89fc-1ce99a98526c
GEOTHERM,,Geothermal,0,d17f3227-c4ee-40f7-bfea-07ee7737b0d2
SOLARPV,,Solar photovoltaics,0,1485ee28-8775-4a84-bc0c-f955f1d30a8e
SOLARTH,,Solar thermal,0,7d0b6605-15c2-4fb9-8797-209ef5e0676d
TIDE,,"Tide, wave and ocean",0,6b1eb417-3075-4eed-952a-d92d829b49bc
WIND,,Wind,0,b916a0e9-b165-4808-a86e-95fa92fc38e7
OTHER,,Other sources,0,8c26a4d2-0a0e-48d5-a009-9ed1189f96fe
ELECTR,,Electricity,0,221009d2-79c4-4ee8-9090-2e446af76630
HEAT,,Heat,0,90327c4c-b32f-4a5a-8a76-a75fc877d3a2
TOTAL,,Total,0,b84f8acc-4983-4150-8129-45e18b646c82
MRENEW,,Memo: Renewables,0,4813cad6-a870-467c-90f5-ed7256414d99
