J0226+0015 268_22       10.822829   1.2854049e-12       80.625665	-99	-99	-99	
J0401-0540 67_24       10.163241   7.8620278e-11       85.576656	-3.89	-3.56	-3.30
J0803+4332 306_20       11.329843   9.7703928e-13       77.912889	-3.82	-3.02	-2.69
J0910+1014 34_46       10.632648   3.2903384e-10       112.84390	-4.03	-3.80	-3.53
J0910+1014 242_34       11.459145   1.0415375e-12       139.46374	-2.77	-2.59	-2.42
J0914+2823 41_27       9.8362283   4.1195385e-10       104.42208	-3.81	-3.36	-3.07	
J0925+4004 196_22       11.314228   2.7765717e-12       83.098143	-4.42	-4.17	-3.88	
J0928+6025 110_35       10.806256   6.0515103e-13       93.512929	-3.11	-2.96	-2.85
J0935+0204 15_28       11.023227   9.1529243e-13       113.15085	-99	-99	-99
J0943+0531 106_34       10.814866   6.9251885e-11       121.87668	-3.83	-3.36	-2.92
J0943+0531 216_61       10.978804   2.8454125e-13       152.67377	-99	-99	-99
J0943+0531 227_19       9.6171045   1.1377562e-10       96.039592	-99	-99	-99
J0950+4831 177_27       11.230234   1.7685315e-12       93.111445	-2.98	-2.80	-2.63	
J1009+0713 204_17       9.8735101   6.1342730e-10       63.125801	-4.02	-3.81	-3.63
J1009+0713 170_9       10.259149   1.6715917e-10       46.572158	-2.76	-2.53	-2.39
J1016+4706 274_6       10.237150   3.7074747e-11       23.243729	-3.21	-3.08	-2.98
J1016+4706 359_16       10.501416   4.3327092e-11       45.205272	-3.77	-3.39	-3.14
J1112+3539 236_14       10.337584   2.6123282e-10       53.734668	-2.81	-2.66	-2.53
J1133+0327 110_5       11.248118   1.6489142e-12       17.446790	-3.40	-3.20	-2.99
J1133+0327 164_21       10.101060   1.4525796e-10       55.174002	-99	-99	-99
J1157-0022 230_7       10.869624   1.1963426e-12       19.939375	-99	-99	-99
J1220+3853 225_38       10.773626   2.1867081e-12       156.60429	-4.28	-3.91	-3.60	
J1233+4758 94_38       10.788910   7.1210408e-11       135.44948	-3.11	-2.98	-2.84
J1233-0031 168_7       10.555012   9.5306816e-11       29.815571	-3.80	-3.46	-3.19
J1241+5721 199_6       10.183185   2.8333444e-10       21.194934	-3.28	-3.20	-3.13
J1241+5721 208_27       10.066066   9.1078992e-11       93.967156	-3.41	-3.32	-3.19
J1245+3356 236_36       9.8590409   1.4492616e-10       113.46422	-3.84	-3.00	-2.64
J1322+4645 349_11       10.810492   9.5801533e-12       38.358565	-3.10	-2.97	-2.84
J1330+2813 289_28       10.348943   8.9212344e-11       89.372409	-2.61	-2.50	-2.41
J1342-0053 157_10       10.951694   6.7510836e-11       34.666591	-2.81	-2.75	-2.70
J1342-0053 77_10       10.521579   9.1535542e-12       31.505122	-99	-99	-99
J1419+4207 132_30       10.637200   2.6196031e-10       90.653235	-2.94	-2.82	-2.70
J1435+3604 126_21       10.395824   2.2341907e-10       84.017604	-3.90	-3.58	-3.34
J1435+3604 68_12       11.114670   1.4558010e-10       37.836486	-4.26	-3.76	-3.18
J1437+5045 317_38       10.161792   2.9553760e-10       144.75392	-99	-99	-99
J1445+3428 232_33       10.425832   9.7453560e-11       113.90761	-99	-99	-99
J1514+3619 287_14       9.7030983   3.8742957e-10       47.119150	-2.63	-2.51	-2.42	
J1550+4001 197_23       11.355164   7.1667601e-13       106.19395	-2.80	-2.75	-2.70
