flowobject_from,flowobject_to,classification_from,classification_to,comment,prefixed_id,skos_uri
fn_17,f7519ca9-5ffc-41c3-a33e-806da82cfc0e,bonsai,ecoinvent_v3_6,many-to-one correspondence,c523674a-e043-4a8a-9c2b-1016acec4ee7,http://www.w3.org/2004/02/skos/core#broadMatch
fn_18,a9ac40a0-9bea-4c48-afa7-66aa6eb90624,bonsai,ecoinvent_v3_6,one-to-one correspondence,f93680bf-864f-4ad1-82a3-c23a1296511b,http://www.w3.org/2004/02/skos/core#exactMatch
fn_19,9877ce00-65f8-4c0c-9fcf-92aa53a2c9c0,bonsai,ecoinvent_v3_6,one-to-one correspondence,f39cd099-9a22-4a2e-9844-687237e31268,http://www.w3.org/2004/02/skos/core#exactMatch
fn_20,c7aee986-b7d8-4ad9-ad45-1ac0d68e6b78,bonsai,ecoinvent_v3_6,one-to-one correspondence,b57d237c-c8c7-435d-9d28-d6d16b3bee02,http://www.w3.org/2004/02/skos/core#exactMatch
fn_21,26296ec9-ff93-41e6-bbbf-6175af04284d,bonsai,ecoinvent_v3_6,one-to-one correspondence,7c1e4989-f4a3-48a6-9900-2afda978122c,http://www.w3.org/2004/02/skos/core#exactMatch
fn_22,0fa4f51e-b0dc-5d11-84d3-b32f0f3c88d5,bonsai,ecoinvent_v3_6,one-to-one correspondence,0416eefc-3795-4312-89bd-377543606c2c,http://www.w3.org/2004/02/skos/core#exactMatch
fn_23,0878c1c6-4c1d-4f90-a2de-a9383855d5c6,bonsai,ecoinvent_v3_6,one-to-one correspondence,cca2f3aa-879e-45e6-b5e2-843e9683bd35,http://www.w3.org/2004/02/skos/core#exactMatch
fn_24,d3e547dc-1a29-5ece-8dbb-bd9c0ad3cc46,bonsai,ecoinvent_v3_6,one-to-one correspondence,107a8d10-9f98-4749-af67-0ac492f35390,http://www.w3.org/2004/02/skos/core#exactMatch
fn_25,d080e6a4-42c6-484e-b5d7-d74693aec7d9,bonsai,ecoinvent_v3_6,one-to-one correspondence,617f4871-ba25-4533-9877-770bd2cbb582,http://www.w3.org/2004/02/skos/core#exactMatch
fn_26,5666353e-2db2-41d3-8414-404709151422,bonsai,ecoinvent_v3_6,one-to-one correspondence,28ab6b71-b582-4921-b99f-6391a655dba9,http://www.w3.org/2004/02/skos/core#exactMatch
fn_27,11a2a7b1-ab2f-47b8-9e29-6f33d5207fa6,bonsai,ecoinvent_v3_6,one-to-one correspondence,a759589b-2184-4e3b-b12f-9261da20634e,http://www.w3.org/2004/02/skos/core#exactMatch
fn_28,ac3a8914-35f0-4c34-a956-f26b3a053e4a,bonsai,ecoinvent_v3_6,one-to-one correspondence,65a41eb2-19c8-4c2c-9333-ef7decc4c041,http://www.w3.org/2004/02/skos/core#exactMatch
fn_29,7aaf1a4e-f72f-5dc6-b999-de4e99948eb8,bonsai,ecoinvent_v3_6,one-to-one correspondence,e7340bb7-ba40-47e0-b86c-ff2bc557c865,http://www.w3.org/2004/02/skos/core#exactMatch
fn_30,423ef039-6057-4f63-94bd-e9410d024bd0,bonsai,ecoinvent_v3_6,many-to-one correspondence,dce8bce2-6ce9-4234-94c2-bd3f1289fbfc,http://www.w3.org/2004/02/skos/core#broadMatch
fn_31,36a3d172-7373-507f-85bd-12b8ba31a6d4,bonsai,ecoinvent_v3_6,one-to-one correspondence,7dad3c05-b367-42a2-8597-8f40b3b70737,http://www.w3.org/2004/02/skos/core#exactMatch
fn_32,8ce3ff02-7a1e-48e3-881e-3248b944f28a,bonsai,ecoinvent_v3_6,one-to-one correspondence,a98bc9d5-b013-44fe-8720-4228d2cb28ee,http://www.w3.org/2004/02/skos/core#exactMatch
fn_33,5e86b7ae-1d51-485c-be33-8c12c4ce4d2e,bonsai,ecoinvent_v3_6,one-to-one correspondence,cd9be6aa-4cf4-4878-98b2-a7ab090c2d00,http://www.w3.org/2004/02/skos/core#exactMatch
fn_34,86fb18d4-a425-407a-94bc-194254e4d7d7,bonsai,ecoinvent_v3_6,one-to-one correspondence,cf07546d-fbca-47af-8ab9-92d5e80a229b,http://www.w3.org/2004/02/skos/core#exactMatch
fn_35,fbcb9c7a-eea7-4694-ba6c-568e01d28883,bonsai,ecoinvent_v3_6,one-to-one correspondence,da724c8d-4d39-4487-bc7a-c1c3c9543078,http://www.w3.org/2004/02/skos/core#exactMatch
fn_36,7d2c1cdd-a64a-5936-a577-5b82db0c0d1b,bonsai,ecoinvent_v3_6,one-to-one correspondence,a9a7d238-ef10-4b84-87c4-741424d94f84,http://www.w3.org/2004/02/skos/core#exactMatch
fn_37,a4bab069-74a9-5b4c-8d6e-5ca984cd9ecd,bonsai,ecoinvent_v3_6,one-to-one correspondence,4b216566-d784-4ed0-8f81-22caba17e209,http://www.w3.org/2004/02/skos/core#exactMatch
fn_38,9e5823ad-9d9b-4b98-b627-e39611b6a8bd,bonsai,ecoinvent_v3_6,one-to-one correspondence,71b8b59f-9cca-40ad-8185-48d120837a3e,http://www.w3.org/2004/02/skos/core#exactMatch
fn_39,c2586875-bb56-4b1e-84c5-5ff255a1108b,bonsai,ecoinvent_v3_6,many-to-one correspondence,ad1f9929-4242-4c7a-9e9a-81180633d0c6,http://www.w3.org/2004/02/skos/core#broadMatch
fn_40,c2586875-bb56-4b1e-84c5-5ff255a1108b,bonsai,ecoinvent_v3_6,many-to-one correspondence,2189c321-1aaa-4e2f-91b9-c24c80a16570,http://www.w3.org/2004/02/skos/core#broadMatch
fn_41,54b9cbd0-65df-4fd3-8a19-dd3b8eccc619,bonsai,ecoinvent_v3_6,one-to-one correspondence,a791e47a-c9a5-42df-a3e7-00186bea0fb2,http://www.w3.org/2004/02/skos/core#exactMatch
fn_42,e5a3dff5-72dc-5287-893c-597dd4a19566,bonsai,ecoinvent_v3_6,one-to-one correspondence,d2b65be8-40eb-479f-8fdb-40558bceacae,http://www.w3.org/2004/02/skos/core#exactMatch
fn_43,974213ef-1ba0-40e5-bc7b-52ef099e9e09,bonsai,ecoinvent_v3_6,one-to-one correspondence,82eb0866-8301-4be0-add9-15b2e3999009,http://www.w3.org/2004/02/skos/core#exactMatch
fn_44,8de8befc-efa2-5d07-a58b-b29ea97a3f41,bonsai,ecoinvent_v3_6,one-to-one correspondence,c51d5434-8bd4-4de8-ba99-d80f07aef486,http://www.w3.org/2004/02/skos/core#exactMatch
fn_45,edc69c63-a776-4dbf-acbf-e0368914980a,bonsai,ecoinvent_v3_6,one-to-one correspondence,93cddacd-858c-4718-9fd9-ceb844eb3234,http://www.w3.org/2004/02/skos/core#exactMatch
fn_46,09a68c14-01f6-4dee-ba29-8b7f400b72b5,bonsai,ecoinvent_v3_6,one-to-one correspondence,9617c44d-0457-422d-82c0-e49c2d951af3,http://www.w3.org/2004/02/skos/core#exactMatch
fn_47,329fc7d8-4011-4327-84e4-34ff76f0e42d,bonsai,ecoinvent_v3_6,one-to-one correspondence,52b209bc-b9e7-48fd-a478-b8aa2b2d3901,http://www.w3.org/2004/02/skos/core#exactMatch
fn_48,d13b2665-505d-49e2-8edd-dc966b0342af,bonsai,ecoinvent_v3_6,one-to-one correspondence,454577c8-ad46-4be5-a217-7019acc11c5d,http://www.w3.org/2004/02/skos/core#exactMatch
fn_49,f7519ca9-5ffc-41c3-a33e-806da82cfc0e,bonsai,ecoinvent_v3_6,many-to-one correspondence,28e34bd7-7847-43cf-9b2f-f51651b47795,http://www.w3.org/2004/02/skos/core#broadMatch
fn_50,c73e75dc-c02d-4192-ab43-faf29c119fae,bonsai,ecoinvent_v3_6,one-to-one correspondence,d6fa16b9-34b1-427d-b182-c51cffc732d2,http://www.w3.org/2004/02/skos/core#exactMatch
fn_51,a2e6fb74-b047-5697-b5dd-e28cc68f29e6,bonsai,ecoinvent_v3_6,one-to-one correspondence,e293aa68-31b0-4dfa-8a7d-b0215f9b5bdf,http://www.w3.org/2004/02/skos/core#exactMatch
fn_52,4803f22f-6950-489b-914d-fa953a8081f6,bonsai,ecoinvent_v3_6,one-to-one correspondence,f5421cb2-a092-4f38-9682-39650782084d,http://www.w3.org/2004/02/skos/core#exactMatch
fn_53,423ef039-6057-4f63-94bd-e9410d024bd0,bonsai,ecoinvent_v3_6,many-to-one correspondence,6ebcd229-5fc3-4683-aaa9-257f4fbe8ac7,http://www.w3.org/2004/02/skos/core#broadMatch
fn_54,5f47f918-1c32-5870-b992-db91f843ff34,bonsai,ecoinvent_v3_6,one-to-one correspondence,a7d95705-4b6b-4fb0-900e-3a9e3166c518,http://www.w3.org/2004/02/skos/core#exactMatch
fn_55,423ef039-6057-4f63-94bd-e9410d024bd0,bonsai,ecoinvent_v3_6,many-to-one correspondence,f4719058-8591-4732-bd3c-8b9af6217112,http://www.w3.org/2004/02/skos/core#broadMatch
fn_56,361a64cb-ab76-4a72-9ea1-c07d6a20c124,bonsai,ecoinvent_v3_6,one-to-one correspondence,654c0082-9510-4e15-8204-f66868638625,http://www.w3.org/2004/02/skos/core#exactMatch
fn_57,0f1b21d0-2780-4742-87f2-28fb21a44db5,bonsai,ecoinvent_v3_6,one-to-one correspondence,d2d68da6-7c82-4ced-8c59-0a060e710b65,http://www.w3.org/2004/02/skos/core#exactMatch
fn_58,852281f6-db73-4250-84d3-86b569fce0c1,bonsai,ecoinvent_v3_6,one-to-one correspondence,7c91c76d-b951-4889-9bb4-e29dde402952,http://www.w3.org/2004/02/skos/core#exactMatch
fn_59,bc97531c-12d8-4113-bcb2-663a47d12d0f,bonsai,ecoinvent_v3_6,one-to-one correspondence,a5093615-7d49-41ac-b6e9-9161d0e8264a,http://www.w3.org/2004/02/skos/core#exactMatch
fn_60,775fdf03-b0bb-5c25-b14d-107231d5b2f0,bonsai,ecoinvent_v3_6,one-to-one correspondence,82a85c89-f9ba-4e9f-95b3-bba68c75c117,http://www.w3.org/2004/02/skos/core#exactMatch
fn_61,7b6da1f2-e191-5a77-ae06-af96201f5803,bonsai,ecoinvent_v3_6,one-to-one correspondence,40a191ed-54e1-4e23-904f-d7e0f7697158,http://www.w3.org/2004/02/skos/core#exactMatch
fn_62,53d5ef26-66d8-4536-afa2-2f6b114189ba,bonsai,ecoinvent_v3_6,one-to-one correspondence,dd4971bf-3b28-4b26-a34a-c953cf722823,http://www.w3.org/2004/02/skos/core#exactMatch
fn_63,2f033407-6060-4e1e-868c-9f362d10fdb2,bonsai,ecoinvent_v3_6,many-to-one correspondence,e2eb00f3-3385-4c6f-b926-a63a6023ee54,http://www.w3.org/2004/02/skos/core#broadMatch
fn_64,2f033407-6060-4e1e-868c-9f362d10fdb2,bonsai,ecoinvent_v3_6,many-to-one correspondence,96911f4c-35d9-43e2-a76a-1b9606cfc58a,http://www.w3.org/2004/02/skos/core#broadMatch
fn_65,ebcc1f0c-6b19-501d-86a4-629df2a457b5,bonsai,ecoinvent_v3_6,one-to-one correspondence,fb8159c1-fa43-47d7-971e-b762d8106a8b,http://www.w3.org/2004/02/skos/core#exactMatch
fn_66,2ba5e39b-adb6-4767-a51d-90c1cf32fe98,bonsai,ecoinvent_v3_6,one-to-one correspondence,b1815b55-72c5-44e9-9ee1-e243bf41d200,http://www.w3.org/2004/02/skos/core#exactMatch
fn_67,c9c4b80a-73dd-415a-92fb-f877595651c1,bonsai,ecoinvent_v3_6,one-to-one correspondence,1e4a377d-4d54-407e-9d7f-f0b491b3fcfa,http://www.w3.org/2004/02/skos/core#exactMatch
fn_68,bea19217-6a28-4711-8142-2e71090c0b46,bonsai,ecoinvent_v3_6,one-to-one correspondence,6be1a700-655d-4b86-bcf3-526bf5561bb6,http://www.w3.org/2004/02/skos/core#exactMatch
fn_69,be73218b-18af-492e-96e6-addd309d1e32,bonsai,ecoinvent_v3_6,one-to-one correspondence,2834de3a-c1ae-46e6-bd59-b8d5b4d7bf1a,http://www.w3.org/2004/02/skos/core#exactMatch
fn_70,fcee6eab-e906-4ddf-bc14-2b131b937893,bonsai,ecoinvent_v3_6,one-to-one correspondence,b3f7b99f-158b-4bc8-b872-2b11f3cfb3db,http://www.w3.org/2004/02/skos/core#exactMatch
fn_71,8c173ca1-5f74-4a6e-89e5-dd18e0f18d1a,bonsai,ecoinvent_v3_6,one-to-one correspondence,d717f7a3-5ce2-49e8-ae79-020d4fbbe949,http://www.w3.org/2004/02/skos/core#exactMatch
fn_72,59ded913-17fe-4b3e-80cb-79b97cdbef9a,bonsai,ecoinvent_v3_6,one-to-one correspondence,8c22535c-3be0-4ca7-a67c-6c3aa48234c1,http://www.w3.org/2004/02/skos/core#exactMatch
