code,name,parent_code,level,prefixed_id
001,Crop cultivation,150,3,1e574bd7-5589-4084-a17b-7488468b50ee
002,Livestock,150,3,66d5fbf0-d2db-432e-8b17-a62b1916d542
003,Agricultural services,150,3,1e74b353-118f-4004-9b95-47e1113a5c26
004,Forestry,150,3,f9326ec9-ec0d-4f24-a21b-6854826dc722
005,Fishery,150,3,43733e2c-0dbf-415a-a015-71b86e6951da
006,"Coal mining, crude petroleum and natural gas",150,3,f8643bf4-61f3-4d45-80ab-48f926cc7402
007,Miscellaneous mining industry,150,3,17d4eac1-873a-4785-bb08-04005e2dd796
008,Dairy products,150,3,738b7c2f-c1fe-40d6-91ab-e9f12f33924c
009,Processed seafood,150,3,359ed604-84f9-477f-a8b6-111be7a40f2b
010,Grain milling,150,3,ba8964d3-4f69-4fd6-a4bd-83f208d04cda
011,"Noodles, bread, confectionery",150,3,3a835f51-979a-411d-b9ce-32422114a0ec
012,Preserved agricultural foodstuffs,150,3,37219025-2f1a-4458-9a83-12369dcc0bfe
013,"Sugar, oils, condiments and seasoning",150,3,83970711-9d27-44ce-9b1f-79912b84be2a
014,Miscellaneous foods,150,3,51fd75b6-160d-472d-964d-34d3579909c9
015,Beverage,150,3,f35a684d-f35b-43f7-873e-06cff43b0be8
016,"Feeds and organic fertilizers, n.e.c.",150,3,1dbd66de-aed2-43d2-bf7c-5bb9726444f4
017,Tobacco,150,3,837f6329-43cc-4d6a-931d-098e89bf7eff
018,Textile products,150,3,aa5d721c-e4e1-4307-9887-b17ab69ea552
019,Wearing apparel and miscellaneous ready-made textile products,150,3,3ec58480-f3f5-4034-aa1e-5bd46ddfbef0
020,Lumber and wood products,150,3,d298cdab-2a10-404f-8912-222ffbbece46
021,Furniture and fixtures,150,3,8141964f-04dc-482e-89cc-55f44c952bef
022,"Pulp, paper, paperboard, coated and glazed paper",150,3,5e9f6475-9f1a-40a9-9734-0fdf186f7a55
023,Paper products,150,3,9be5011f-bcda-4c15-af37-994dac9c0ca5
024,"Printing, plate making and book binding",150,3,8ec3a37c-319d-4a59-b676-55d6c684b10f
025,Chemical fertilizer,150,3,851349fe-3e27-4f0f-b43c-ee6a2dca9577
026,Industrial inorganic chemicals,150,3,cebbf5c1-e97f-44d1-8ee1-503d3e4dc2ff
027,Petrochemical basic products,150,3,4727c1c9-1eb4-40dc-8d10-5a1223b8880f
028,Organic chemical products (except petrochemical basic products or synthetic resins),150,3,d974034a-edf8-4884-9e31-2e80343d4c07
029,Synthetic resins,150,3,5f6acb16-2266-4bc6-8e5b-6b42b3d4f26c
030,Chemical fibers,150,3,db1290ab-408f-44f0-9362-c97dd8f45909
031,Medicaments,150,3,5e663d76-c170-4eae-bf83-c168f44d8c82
032,Final chemical products (except medicaments),150,3,a793fd30-9a87-4cc6-b5f1-5de265b05d0b
033,Petroleum refinery products,150,3,5a44b303-764a-4637-a4ce-f5bc3626d2f0
034,Coal products,150,3,a2a20fc4-784d-4961-86ab-069554ca466d
035,Plastic products,150,3,6be53880-b131-43d8-8659-a74de810b129
036,Rubber products,150,3,956dcb3c-1bae-45a2-bac7-df8e2437d31b
037,"Tanned leather, leather products and fur skins",150,3,aa424f27-f9fe-4fcf-98de-b5fed7c3453f
038,Glass and glass products,150,3,e4391b88-c781-41e2-b8ec-6aa22f173af5
039,Cement and cement products,150,3,b7843d60-bba4-44aa-a62b-1a7ec6242cfa
040,"Pottery, china and earthenware",150,3,b79185d0-9617-4763-b63f-2eb13a60d362
041,"Miscellaneous ceramic, stone and clay products",150,3,b322b379-340e-4b46-abaf-18d104a60835
042,Pig iron and crude steel,150,3,cb2cfb9a-a173-4d3c-b137-883c1e0225d3
043,Steel products,150,3,152d703b-d78c-4a1f-9313-8217dbbb1b17
044,Cast and forged steel products (iron),150,3,508b7ce4-45a9-4564-b69c-72e3007cba8b
045,Miscellaneous iron or steel products,150,3,c9a2bdd2-32bf-41b8-b8b3-0eb2295c73a5
046,Non-ferrous metals,150,3,8bf2395d-18dc-4ae6-ac3c-ac5ca5f7ce74
047,Non-ferrous metal products,150,3,4bbc749b-e21a-45a9-8738-0d44caa038e0
048,Fabricated constructional and architectural metal products,150,3,aa20f424-b355-4413-9a0f-83a8a8f09c20
049,Miscellaneous metal products,150,3,cc795f14-e760-446f-a514-3c3fc63b4b48
050,General-purpose machinery,150,3,0c0c0a4a-ee26-4216-852f-3279944ae878
051,Production machinery,150,3,f7769d44-63c1-4317-927d-05172743fa7f
052,Business oriented machinery,150,3,ecafd477-3ebf-436a-a81b-9ab9b770a0a9
053,Electronic devices,150,3,41cd6227-ba42-45a9-aa8d-fcc779574623
054,Miscellaneous electronic components,150,3,975c5df5-97ad-452f-907c-99ecd2a65c6a
055,Electrical devices and parts,150,3,a0c6e055-f0d5-45f8-98bc-a8f5199aa1e5
056,Household electric appliances,150,3,baeb15ad-ebe9-45da-a5a5-9ffb95e34571
057,Applied electronic equipment and electric measuring instruments,150,3,3adc7676-7232-48df-aad8-16229de1f750
058,Miscellaneous electrical machinery,150,3,a0f0373b-6723-4785-9194-24ceb033c327
