code,parent_code,name,level,alias_code,prefixed_id,in_final_sut,comment
ai_0111_39,ai_0111,Growing of triticale,5,A_Trite,5d6d62e5-c870-4dad-8e83-d41ff973901b,True,
ai_0111_40,ai_011,Growing of rice,4,A_Ricey,f9c6029b-e5cb-4cdc-897a-a521f6e5f58c,True,
ai_0113,ai_011,"Growing of vegetables and melons, roots and tubers",4,,a22417a9-aae0-4f9c-88b5-b0c2d7875155,,
ai_0113_1,ai_0113,Growing of artichoke,5,A_Artis,a33d5e1a-99cf-456f-98aa-d9448ed8be93,True,
ai_0113_2,ai_0113,Growing of asparagus,5,A_Aspas,0ffa672e-9371-4d50-9352-13dbec236549,True,
ai_0113_3,ai_0113,Growing of carrot,5,A_Carrs,a73b8e65-f337-4c54-832f-0e768f351022,True,
ai_0113_4,ai_0113,Growing of cassava,5,A_Cassa,7d112f93-fd91-4f80-b284-4559b6844e51,True,
ai_0113_5,ai_0113,Growing of cucumber and gherkin,5,A_Cucus,77299046-0591-436c-952a-283ef1af28ac,True,
ai_0113_6,ai_0113,Growing of cabbage,5,A_Cabbs,4f326d05-6450-4119-84ca-6e08f8074f16,True,
ai_0113_7,ai_0113,Growing of eggplant,5,A_Eggpl,fbe6da98-0b19-4200-b8f8-404a12e21721,True,
ai_0113_8,ai_0113,"Growing of tomato, fresh",5,A_Tomas,a32b1510-9564-4393-9b44-751932dfc58a,True,
ai_0113_9,ai_0113,Growing of cauliflower and broccoli,5,A_Cauli,e4f115b9-e5b6-4ff1-8b7c-bcf28ac9a77a,True,
ai_0113_10,ai_0113,Growing of spinach,5,A_Spinh,19a2e4d9-cfa9-42a9-a1ea-75dcba79ad28,True,
ai_0113_11,ai_0113,Growing of chicory root,5,A_Chics,8ba08975-210c-4277-be86-7232a65cd464,True,
ai_0113_12,ai_0113,Growing of lettuce and chicory,5,A_Letty,f45a615c-c694-41ee-b0a8-ef21ed9e56f8,True,
ai_0113_13,ai_0113,"Growing of melon, cantaloup",5,A_Melon,7e0b8a15-7dfb-44a4-9119-e10ca41627a8,True,
ai_0113_14,ai_0113,Growing of melonseed,5,A_Melonse,c98f3d5c-3028-4568-946d-4683c213a86b,True,
ai_0113_15,ai_0113,Growing of mushroom,5,A_Mushs,fa28b88c-19f5-4c3b-b443-652a85633c39,True,
ai_0113_16,ai_0113,"Growing of onion, shallots (green)",5,A_Onion,e5f5dba3-4cde-497c-bd42-385c09ac9e40,True,
ai_0113_17,ai_0113,Growing of garlic,5,A_Garlc,c72eaf40-eb96-487a-903c-005f073038e3,True,
ai_0113_18,ai_0113,Growing of leek and other alliaceous vegetable,5,A_Leeks,bff70d67-9572-4094-9843-426ef0906b52,True,
ai_0113_19,ai_0113,Growing of sugar beet,5,A_Sugat,6ebf4bcf-e8ef-4a2b-abec-2269236a5563,True,
ai_0113_20,ai_0113,Growing of potato,5,A_Potas,1c98465a-4aa4-4f79-986b-31312c8bda6a,True,
ai_0113_21,ai_0113,Growing of sunflower seed,5,A_Sunfd,b1cbb57b-0487-45cf-ad44-ff1ceed3180d,True,
ai_0113_22,ai_0113,Growing of sweet potato,5,A_Swees,52588192-cf41-465e-b398-e441580b091b,True,
ai_0113_23,ai_0113,Growing of yam,5,A_Yams,0e8bab49-2e41-41f9-96b7-0ccca7940f7f,True,
ai_0113_24,ai_0113,Growing of root and tubers nes,5,A_Roots,0e62a88f-c112-4884-82f5-daab3fafd4b5,True,
ai_0113_25,ai_0113,Growing of watermelon,5,A_Wates,10ae860c-33a0-4118-a8dc-2a0a01efa56e,True,
ai_0113_26,ai_0113,Growing of canary seed,5,A_Canad,97d1d114-004a-4c63-a185-b747d8dbd584,True,
ai_0113_27,ai_0113,"production of onion, dry",5,A_Onioy,c8103546-5c72-4170-b1ee-56709bc4ff4c,True,
ai_0113_28,ai_0113,"Growing of vegetable, fresh n.e.s.",5,A_oVege_fresh,5332a23e-ea85-46f1-ae4a-6863f39df769,True,
ai_0113_29,ai_011,Growing of sugar cane,4,A_Sugae,96c2125f-9737-4960-9c5c-d31c39a87845,True,
ai_0113_30,ai_011,Growing of tobacco leave,4,A_Tobac,cb750970-519f-46b7-8ede-281b7e524f4c,True,
ai_0116,ai_011,Growing of fibre crops,4,,657bad97-9b8d-4df4-a530-8749780f5251,,
ai_0116_1,ai_0116,Growing of agave fibre crops nes,5,A_Agavs,ba68adbf-89e0-4585-9ae7-4105205c9236,True,
ai_0116_2,ai_0116,Growing of jute-like fibre crops,5,A_Bastr,22b8cfe5-afcb-4764-92bd-49a4dec93e96,True,
ai_0116_3,ai_0116,production of flax fibre and tow,5,A_Flaxw,ea41c12d-7470-413f-9a6e-e012893e2576,True,
ai_0116_4,ai_0116,Growing of fibre crop nes,5,A_oFibrs,8a473707-47eb-4204-8bad-ca774449f848,True,
ai_0116_5,ai_0116,Growing of seedcotton,5,A_Seedcot,0ea62e5d-8f23-434f-8c35-e242f9f9873f,True,
ai_0116_6,ai_0116,Growing of jute,5,A_Jute,27599ba4-0260-4a0d-bda6-f10c92e5fa52,True,
ai_0116_7,ai_0116,Growing of abaca manila hemp,5,A_Manila,120fead8-d7f0-43d3-bcb9-80dba4ff8da0,True,
ai_0116_8,ai_0116,Growing of ramie,5,A_Ramie,87c8fd5c-eb24-4107-bd9d-9b9461884c42,True,
ai_0116_9,ai_0116,Growing of sisal,5,A_Sisal,e07c5de7-eecf-4fcf-8c57-340bd0264986,True,
ai_0119,ai_011,Growing of other non-perennial crops,4,,8e500739-1b6c-4c17-8506-df01423287db,,
ai_0119_1,ai_0119,Growing of sugar crop nes,5,A_Sugas,cbb0cb56-a32b-435f-8efa-5e8a247c4833,True,
ai_0119_2,ai_0119,"Growing of pumpkin, squash and gourd",5,A_Pumps,034e5b38-f361-4860-88c8-7dda9b440ff9,True,
ai_0119_3,ai_0119,Growing of hempseed,5,A_Hempd,a074079c-e40c-46f6-8b13-37b6606504cd,True,
ai_0119_4,ai_0119,Growing of jojoba seed,5,A_Jojod,48f4122b-cc49-4f17-9cf3-149d9ab4cbed,True,
ai_0119_5,ai_0119,Growing of germ of maize,5,A_Germe,dd38cd3e-3636-45d3-b667-874880e1ec74,True,
ai_012,ai_01,Growing of perennial crops,3,,24ca172b-9308-440d-8475-5f0ef2104178,,
ai_0121,ai_012,Growing of grape,4,A_Graps,9acacf20-4922-453b-97b4-0bfdf2157083,True,
ai_0122,ai_012,Growing of tropical and subtropical fruits,4,,cbd329cf-ffcb-4d4a-82c2-d4abbe27bc6b,,
ai_0122_1,ai_0122,Growing of avocado,5,A_Avocs,a40c7b66-fcf7-4062-ba43-10632e90c7f7,True,
ai_0122_2,ai_0122,Growing of areca nut,5,A_Arecs,de18b72d-2c24-41f3-8df2-0e3a5d9f790f,True,
ai_0122_3,ai_0122,Growing of banana,5,A_Banas,69edaf42-71c2-47d6-8cb2-8f4c4a4625e5,True,
ai_0122_4,ai_0122,Growing of papaya,5,A_Papas,6883b3d7-824e-41a5-9c7e-dfb528243fa6,True,
ai_0122_5,ai_0122,Growing of mango,5,A_Mangs,dd00b353-dc23-4900-9686-b7e4d19e6f17,True,
ai_0122_6,ai_0122,Growing of fig,5,A_Figss,9bc6e5cc-5f0a-4144-af9d-f47017bec14b,True,
ai_0122_7,ai_0122,Growing of pineapple,5,A_Pines,714337cb-f9e3-4b34-a7b6-820707a22f34,True,
ai_0122_8,ai_0122,"Growing of fruit, tropical (fresh) nes",5,A_frtrop_nes,f5be79f5-3933-4add-a3be-77ae04166322,True,
ai_0122_9,ai_0122,Growing of date,5,A_Dates,b34ddfdb-d2ed-4fdb-90f3-b48c17213be3,True,
ai_0122_10,ai_0122,Growing of persimmon,5,A_Perss,81319f07-baa2-4d25-84a1-0c128920ff77,True,
ai_0122_11,ai_0122,Growing of plantain,5,A_Plans,dbf12a19-923a-4688-af3f-bf461995bc12,True,
ai_0122_12,ai_0122,Growing of cashewapple,5,A_Cashe,5fac943c-9aea-4b46-8828-250e547d5eb5,True,
ai_0123,ai_012,Growing of citrus fruits,4,,5d61cf3c-c496-4a1a-a128-c8de7d7ac0ef,,
ai_0123_1,ai_0123,Growing of citrus fruit nes,5,A_oFru_cit,b1536dab-ebdd-4bd7-82f8-b01a997926d1,True,
ai_0123_2,ai_0123,Growing of lemon and lime,5,A_Lemos,925c6740-e991-4d27-9f73-ad1d3af51db0,True,
ai_0123_3,ai_0123,Growing of grapefruit and pomelo,5,A_Grapf,fdfd34e1-d748-4967-be54-695a07d96da2,True,
ai_0123_4,ai_0123,Growing of orange,5,A_Orans,c5412cf9-7790-455e-b21e-bea65d184cae,True,
ai_0123_5,ai_0123,"Growing of tangerine, mandarin, clementine, satsuma",5,A_Tmand,379dc97e-b0a4-4f8e-bd1f-6c09551a4b2c,True,
ai_0124,ai_012,Growing of pome fruits and stone fruits,4,,4402e587-c103-4ada-be9e-1ae26e014fe3,,
ai_0124_1,ai_0124,Growing of apple,5,A_Appls,83c24c4f-0aed-4274-8ae4-0792f0c7c6e0,True,
ai_0124_2,ai_0124,Growing of apricot,5,A_Apris,eb71c9a0-73d4-4dc1-bac3-7e40d7eeee09,True,
ai_0124_3,ai_0124,Growing of cherry,5,A_Chers,03681e05-0b9f-45c3-924d-263b33369410,True,
ai_0124_4,ai_0124,Growing of sour cherry,5,A_Cherr,47bd09c5-d044-435d-bef5-0ca6aa7a5c57,True,
ai_0124_5,ai_0124,Growing of stone fruit nes,5,A_oFru_ston,daafed69-a866-4627-8bc9-86b12fe67af1,True,
ai_0124_6,ai_0124,Growing of quinc,5,A_Quins,957e6936-a937-42b0-bd18-e2153649821c,True,
ai_0124_7,ai_0124,Growing of pome fruit nes,5,A_oFru_pom,7793a5c9-c475-4607-a2de-0f3078d0623f,True,
ai_0124_8,ai_0124,Growing of peach and nectarin,5,A_Peacs,15b5e4f1-7cdf-44ff-9bca-f529132f5e33,True,
ai_0124_9,ai_0124,Growing of pear,5,A_Pears,47e8b600-b3dc-47eb-8c9c-72b1bd267349,True,
ai_0124_10,ai_0124,Growing of plum,5,A_Plums,cf3f360f-4bd3-42d9-b834-f00ead0618c8,True,
ai_0124_11,ai_0124,Growing of fruit nes,5,A_oFru_fresh,7224a707-62c2-4eb3-a6f5-2efb31287478,True,
ai_0125,ai_012,Growing of other tree and bush fruits and nuts,4,,11b156bd-5e48-4d2d-80e7-cb0a6e94c1e6,,
ai_0125_1,ai_0125,Growing of almond,5,A_Almol,239b0a03-8060-4c5f-9433-7dcbddce5348,True,
ai_0125_2,ai_0125,Growing of berry nes,5,A_Berrs,c04029fd-3316-4be1-8351-f59b8d4fcec4,True,
ai_0125_3,ai_0125,Growing of blueberry,5,A_Blues,f05492a4-a3cb-4132-bebc-e6c2bcf90fd2,True,
ai_0125_4,ai_0125,Growing of brazil nut,5,A_Brazl,a06f2b4a-5ea8-47a4-a823-b5dccace8c2c,True,
ai_0125_5,ai_0125,"production of bean, dry",5,A_Beany,b2fd7f08-8627-4922-8942-22e74e12ad83,True,
ai_0125_6,ai_0125,Growing of cashew nut,5,A_Cashl,3c61046f-1f70-4163-8564-b24e7c6d14e3,True,
ai_0125_7,ai_0125,Growing of hazelnut (filberts),5,A_Hazel,60e1a5df-f9ae-48b8-9aba-d41b5b312c1c,True,
ai_0125_8,ai_0125,Growing of chestnut,5,A_Chest,46997ba0-e1e0-44e6-9745-c595044d4c70,True,
ai_0125_9,ai_0125,Growing of cranberry,5,A_Crans,3b753643-a5f4-4451-bf7e-ae2061224c55,True,
ai_0125_10,ai_0125,Growing of strawberry,5,A_Stras,6f48a6be-6e2e-4706-b638-e25d21823432,True,
ai_0125_11,ai_0125,"Growing of walnut, shelled",5,A_Walnd,b3175987-9170-401d-a4ab-795df33da973,True,
ai_0125_12,ai_0125,Growing of walnut,5,A_Walnl,0fc5bbff-8936-46e3-a783-e55c95ada23e,True,
ai_0125_13,ai_0125,Growing of raspberry,5,A_Rasps,4176b04f-3603-4814-aff6-517fb4d97b87,True,
ai_0125_14,ai_0125,Growing of gooseberry,5,A_Gooss,820957a4-32c2-468a-bb5f-51fb50506907,True,
ai_0125_15,ai_0125,Growing of kiwi fruit,5,A_Kiwi,ed420796-8658-4c76-bee3-a1baffa72143,True,
ai_0125_16,ai_0125,Growing of pistachio,5,A_Pists,b2c03e43-1b63-4884-b2b9-247e64082448,True,
ai_0125_17,ai_0125,Growing of nut nes,5,A_Nutss,2f723245-2ee3-4958-8aa7-29d91789dd54,True,
ai_0125_18,ai_0125,Growing of currant,5,A_Currs,59cf9550-f73e-451b-9d5c-96dc971164f7,True,
ai_0125_19,ai_0125,"production of broad bean, dry",5,A_Broay,c4f3d9ce-ca33-4957-8cbb-734a706b955f,True,
ai_0126,ai_012,Growing of oleaginous fruits,4,,b5814437-08b1-4f4c-914b-485b13553b8b,,
ai_0126_1,ai_0126,Growing of coconut,5,A_Cocon,6144bcb0-2f68-4149-96a7-60b401fe0a8b,True,
ai_0126_2,ai_0126,Growing of olive,5,A_Olivs,f6cf507a-b819-413c-be08-fbb5dddb11ae,True,
ai_0126_3,ai_0126,Growing of taro (cocoyam),5,A_Taro,6dbef96d-952a-4062-83b7-228f873b31b9,True,
ai_0126_4,ai_0126,Growing of oil palm fruit,5,A_palm,61d198b8-005e-4c8b-8767-c87183c8705d,True,
ai_0127,ai_012,Growing of beverage crops,4,,efeed865-965c-4841-875b-ce85031b6511,,
ai_0127_1,ai_0127,Growing of tea,5,A_Teaa,77dca430-3157-4503-ad5c-5d78ce0a1402,True,
ai_0127_2,ai_0127,Growing of cocoa bean,5,A_Cocoa,81456f3d-7416-44e4-8315-52c804a794f4,True,
ai_0127_3,ai_0127,Growing of coffee green,5,A_Coffn,ffd4ad3b-296e-4444-ad37-f5f68e075650,True,
ai_0127_4,ai_0127,Growing of mate,5,A_Mate,56c2262c-02b0-4555-97f2-44b63cfeccee,True,
ai_0128,ai_012,"Growing of spices, aromatic, drug and pharmaceutical crops",4,,66eaae42-40c9-4ba0-beff-b1702f880429,,
ai_0128_1,ai_0128,"Growing of anise, badian, fennel",5,A_Anisr,9dcd8dcb-416f-4558-a694-9710443e8e39,True,
ai_0128_2,ai_0128,Growing of pimento,5,A_Chily,f5148d57-c3ab-43d6-a362-1e3bed835d50,True,
ai_0128_3,ai_0128,Growing of chilly and peppers (green),5,A_Chiln,cab2b015-ee7f-4a72-9b30-51fedc037a56,True,
ai_0128_4,ai_0128,Growing of cinnamon (canella),5,A_Cinn,7ace28bb-038a-42f4-8f0d-431593fa7dc1,True,
ai_0128_5,ai_0128,Growing of clove,5,A_Clovs,3e305643-6ca0-4af5-9b19-bc540c026f85,True,
ai_0128_6,ai_0128,Growing of vanilla,5,A_Vania,d94a8f52-b3f1-4c8e-a1d4-f59cb934aed0,True,
ai_0128_7,ai_0128,Growing of spice nes,5,A_Spics,9f575acb-39af-4f81-b9c0-5c1c1e124886,True,
ai_0128_8,ai_0128,Growing of pepper,5,A_Pepp,eae32ffc-5715-4f5a-8b4f-a45feb2b699f,True,
ai_0128_9,ai_0128,Growing of hop,5,A_Hops,c77e9e26-8ab1-4de0-9222-6f74bad818dc,True,
ai_0128_10,ai_0128,Growing of ginger,5,A_Gingr,3c90aa7c-ffbd-48e4-90b5-21dceb53f401,True,
ai_0128_11,ai_0128,"Growing of peppermint, spearmint",5,A_Peppt,e17b33cf-cd08-47fd-8bd1-4207226294a4,True,
ai_0128_12,ai_0128,Growing of karite nut (sheanuts),5,A_Kari,4742933e-d2d6-410a-9729-6443b652bae9,True,
ai_0128_13,ai_0128,Growing of carob,5,A_Caros,d3bc7acb-4dc2-4d1a-a160-c1c8e60e23f7,True,
ai_0128_14,ai_0128,"Growing of nutmeg, mace, cardamom",5,A_Nutms,674fd443-d854-4257-b82e-750e38942cf8,True,
ai_0128_15,ai_0128,Growing of tallowtree seed,5,A_Talld,448f3320-6f17-48c8-a729-4ee1c2b25a03,True,
ai_0128_16,ai_0128,"Growing of pyrethrum, dried flower",5,A_Pyred,13acb65c-fa7b-47d8-a309-0e65bd271b98,True,
ai_0129,ai_012,Growing of other perennial crops,4,,fc15c74e-c2d8-4692-a6bd-c8e5f215f709,,
ai_0129_1,ai_0129,Growing of natural rubber,5,A_Rubber,5089da05-ccf2-4b6d-a65b-863c9624a953,True,
ai_0129_2,ai_0129,Growing of tung nut,5,A_Tung_nuts,3353bbfa-0cec-4224-934e-a39818f1ec2a,True,
ai_0129_3,ai_0129,Growing of kapok fruit,5,A_Kapot,48d2775b-696b-4561-a5ce-aeb6f3d5bd91,True,
ai_0129_4,ai_0129,Growing of kolanut,5,A_Kola,65e981ec-1448-41ab-8c1e-1a23971da544,True,
ai_013,ai_01,Plant propagation,3,,4aaf4638-c677-43f1-bc99-1730c260e807,,
ai_0130,ai_013,Plant propagation,4,,371df2fa-5e63-4093-9007-d0c7f534ea18,,
ai_014,ai_01,Animal production,3,,facaa9e2-3074-402e-9884-0e084c7017c2,,
ai_0141,ai_014,Raising of cattle and buffaloes,4,,4303a29a-14e8-4ad4-9996-4e82f4ed0ecb,,
ai_0141_1,ai_0141,Raising of buffaloes for meat,5,A_lBufmeat,b3e30814-d0ce-46f3-96f3-4f261d74868e,True,
ai_0141_2,ai_0141,Raising of cattle for meat,5,A_lCatmeat,7d639f16-cfba-4f7b-9447-e98d6b2045bc,True,
ai_0141_3,ai_0141,Raising of buffaloes for milk,5,A_Bufmilk,a5945eaa-b19e-4b49-b3ec-0002b958654b,True,
ai_0141_4,ai_0141,Raising of cattle for milk,5,A_Cowmilk,459494b6-ccbf-4875-9f9b-6a1fb67a01a6,True,
ai_0142,ai_014,Raising of horses and other equines,4,,60e7b7a6-75a9-4560-891d-c6dbee402b0b,,
ai_0143,ai_014,Raising of camels,4,A_lCammeat,8865cee4-f50d-46cf-9744-9b66fc2c4098,True,
ai_0144,ai_014,Raising of sheep and goats,4,,9eca7a2b-1cf8-4d7f-b1f1-ad4c0761049f,,
ai_0144_1,ai_0144,Raising of sheep for meat,5,A_lShemeat,feaaa677-897f-4a72-aa67-bcddb5b4fa70,True,
ai_0144_2,ai_0144,Raising of sheep for milk,5,A_Shemilk,540bea9e-c9ff-47ad-bfe2-583bb2b2aa5a,True,
ai_0144_3,ai_0144,Raising of goat,5,A_lGoameat,b95a9f0e-d330-407c-8946-8399e3a98359,True,
ai_0144_4,ai_0144,Raising of goat for milk,5,A_Goamilk,60cac52a-e870-4128-ae0b-a5519768e964,True,
ai_0144_5,ai_0144,Raising of sheep for wool,5,A_WOOL,acbc94cf-a461-460b-98bd-497e8db577d8,True,
ai_0145,ai_014,Raising of swine/pigs,4,,4eed8999-fd8e-4611-9dc1-98e4136aa336,,
ai_0145_1,ai_0145,Raising of pigs,5,A_PIGS,482e7707-7261-4c67-978c-c7ca3b14c1f1,True,
ai_0145_2,ai_0145,Raising of swine,5,A_lSwmeat,80f1f92b-ee58-4cec-9f80-1ae7b9c8ba60,True,
ai_0146,ai_014,Raising of poultry,4,,2cc4cb6c-18b7-45bf-a5fc-38a269219a58,,
ai_0146_1,ai_0146,Raising of poultry for eggs,5,A_Poleggs,bc7cc50e-4ca1-4e89-88c6-29198cfc7a5f,True,
ai_0146_2,ai_0146,Raising of poultry for meat,5,A_lPolmeat,86d49973-e646-44b6-95cb-deea811cc105,True,
ai_0149,ai_014,Raising of other animals,4,,fb5eeaf4-4b75-49ec-bacc-a91b04e632f3,,
ai_0149_1,ai_0149,Raising of other animals for meat,5,A_Othmeat,d8f7119d-b3a7-4bde-b194-b0c0dc72ca1c,True,
ai_0149_2,ai_0149,"production of cocoon, reelable",5,A_Silk_ree,f6b3a128-4c1b-45d5-96bf-c3c58c3f19a6,True,
ai_0149_3,ai_0149,Bee-keeping for honey,5,A_Honel,73de2e7f-a543-49a1-87d8-92e7affd55d6,True,
ai_0149_4,ai_0149,production of snail o/t sea snail,5,A_Snaia,7e4d9dbf-d57c-44ed-857f-cac077d71c2f,True,
ai_0149_5,ai_0149,Raising of silk-worms for cocoon,5,A_Silk_coco,612f4b31-9c71-4dda-93a5-86d229a82086,True,check
ai_0149_6,ai_0149,"production of silk, raw",5,A_Silkw,92ef8a52-1ce5-4384-9f35-9214745e9efc,True,
ai_015,ai_01,Mixed farming,3,,ced7d0a8-bc09-469b-a42c-90abe8719a08,,
ai_0150,ai_015,Mixed farming,4,,5051948e-80f5-46a3-a296-5614bf864b15,,
ai_016,ai_01,Support activities to agriculture and post-harvest crop activities,3,,d240fefb-27b8-4c7e-9c15-a31d033482c0,,
ai_0161,ai_016,Support activities for crop production,4,,4fbccb8c-801d-4ccc-8fdb-5f5c88ba9e14,,
ai_0162,ai_016,Support activities for animal production,4,,ba7848b6-a3d6-4a9d-bb11-3aaffb70cab7,,
ai_0163,ai_016,Post-harvest crop activities,4,,40180fb5-b454-4c57-8edf-902e007bf32f,,
ai_0164,ai_016,Seed processing for propagation,4,,d5017849-6a6a-41d1-bea4-5bc359f547dc,,
ai_017,ai_01,"Hunting, trapping and related service activities",3,,21a7c4d5-789f-4582-b599-ead8053c299c,,
ai_0170,ai_017,"Hunting, trapping and related service activities",4,,a28e7bfc-eed0-4c44-9eba-6756eb2cebd3,,
ai_02,ai_a,Forestry and logging,2,A_FORE,5507a56b-ab3e-498f-a86e-7b0940541ce9,True,"old name: products of forestry, logging and related services"
ai_021,ai_02,Silviculture and other forestry activities,3,,e7465917-d03e-4c9b-8fda-a82b5e18f8a6,,
ai_0210,ai_021,Silviculture and other forestry activities,4,,996cc15c-ca21-44ed-9bf4-f44f140e9755,,
ai_022,ai_02,Logging,3,,a94c13f8-31ed-4ce4-9d85-16cab3124587,,
ai_0220,ai_022,Logging,4,,2a1908a8-dfc7-436e-b745-70b4e98b658f,,
ai_0220_1,ai_0220,supply of wood for combustion,5,A_FORE_comb,72e241d8-73db-447d-8b12-a230193813c5,True,check
ai_0220_2,ai_0220,production of charcoal,5,A_CHAR,c1b9d63d-eba5-4440-ba40-eaef962089e4,True,
ai_023,ai_2,Gathering of non-wood forest products,3,,2bf93490-96da-491f-802c-b5df90f68cd0,,
ai_0230,ai_023,Gathering of non-wood forest products,4,,d5762092-feee-4f55-89ec-cd752733a555,,
ai_024,ai_2,Support services to forestry,3,,6c8bd834-abe4-4166-8b46-5f5e1dc0b2a6,,
ai_0240,ai_024,Support services to forestry,4,,d08e0a18-c02a-4b91-b016-2c032c3b9543,,
ai_03,ai_a,production of fish and other fishing products; services incidental of fishing,2,A_FISH,ad13bf27-77cd-4f98-b28b-ef4036921528,,
