activitytype_from,activitytype_to,classification_from,classification_to,comment,prefixed_id,skos_uri
008,ai_105,japan_activ,bonsai,one-to-one correspondence,d2728ceb-d1f6-4bf9-a2dc-f7f57d77e6ea,http://www.w3.org/2004/02/skos/core#exactMatch
009,ai_102,japan_activ,bonsai,one-to-one correspondence,d6b6067d-b3f2-4c46-ab44-8077c425a20e,http://www.w3.org/2004/02/skos/core#exactMatch
010,ai_106,japan_activ,bonsai,one-to-one correspondence,a3a8dd9d-4e6b-416f-a7de-aa599e7b575e,http://www.w3.org/2004/02/skos/core#exactMatch
011,ai_1071,japan_activ,bonsai,one-to-many correspondence,57113189-b05f-4c6f-bd3a-8372dc4c14a6,http://www.w3.org/2004/02/skos/core#narrowMatch
011,ai_1074,japan_activ,bonsai,one-to-many correspondence,2f74cfd7-fa8a-4cbd-b215-a40b9019b9b2,http://www.w3.org/2004/02/skos/core#narrowMatch
012,ai_103,japan_activ,bonsai,one-to-one correspondence,df3f66a7-5776-4baa-96d4-8c0f773703b5,http://www.w3.org/2004/02/skos/core#exactMatch
013,ai_104,japan_activ,bonsai,one-to-many correspondence,0b708011-6bb5-4522-9e39-0fe4fd5131c0,http://www.w3.org/2004/02/skos/core#narrowMatch
013,ai_1072,japan_activ,bonsai,one-to-many correspondence,56a72648-8c70-4990-9413-e8cf848b8398,http://www.w3.org/2004/02/skos/core#narrowMatch
013,A_Cocader,japan_activ,bonsai,one-to-many correspondence,f155e2ca-0025-4237-b885-bd32364786cf,http://www.w3.org/2004/02/skos/core#narrowMatch
013,ai_1079,japan_activ,bonsai,many-to-many correspondence,191aa6ef-0065-45fd-96b4-96dc07fcfec1,http://www.w3.org/2004/02/skos/core#relatedMatch
014,ai_1075,japan_activ,bonsai,one-to-many correspondence,1752ff1a-fc90-42bb-b950-2f940430540b,http://www.w3.org/2004/02/skos/core#narrowMatch
014,ai_1079,japan_activ,bonsai,many-to-many correspondence,3e2df6e0-45f9-4a3f-92ec-c8b403b70856,http://www.w3.org/2004/02/skos/core#relatedMatch
015,ai_11,japan_activ,bonsai,one-to-one correspondence,07092285-d3f9-4c5d-bc34-85c7d72d3eb3,http://www.w3.org/2004/02/skos/core#exactMatch
016,ai_108,japan_activ,bonsai,one-to-one correspondence,39aabbcd-6689-4ae5-bb4a-d682bc5fb064,http://www.w3.org/2004/02/skos/core#exactMatch
017,ai_12,japan_activ,bonsai,one-to-one correspondence,8f4e4d53-280c-4728-9219-e19d62fe5c6e,http://www.w3.org/2004/02/skos/core#exactMatch
018,ai_13,japan_activ,bonsai,one-to-one correspondence,e8a6c852-1dca-4838-933e-da9cebf3b6d3,http://www.w3.org/2004/02/skos/core#exactMatch
019,A_GARM,japan_activ,bonsai,one-to-one correspondence,54336063-ddb3-4fc8-8527-e0b56328d7b3,http://www.w3.org/2004/02/skos/core#exactMatch
020,A_WOOD,japan_activ,bonsai,one-to-one correspondence,f6374072-228f-44e6-9fb4-beb2c5fc496b,http://www.w3.org/2004/02/skos/core#exactMatch
021,ai_31,japan_activ,bonsai,one-to-one correspondence,5f0088e2-e610-4a11-823a-84c31d5fe07d,http://www.w3.org/2004/02/skos/core#exactMatch
022,A_PAPE,japan_activ,bonsai,many-to-one correspondence,b2d12944-9229-42a1-bdcb-14af3377c3db,http://www.w3.org/2004/02/skos/core#broadMatch
023,A_PAPE,japan_activ,bonsai,many-to-one correspondence,4e4b9230-0fc1-484a-b785-2535446132ed,http://www.w3.org/2004/02/skos/core#broadMatch
024,A_MDIA,japan_activ,bonsai,one-to-one correspondence,aebeaa74-6b67-464e-a385-ef0e9180db1b,http://www.w3.org/2004/02/skos/core#exactMatch
025,ai_2012,japan_activ,bonsai,one-to-one correspondence,04b5b89b-2672-4e11-ab94-1465903de9d1,http://www.w3.org/2004/02/skos/core#exactMatch
026,A_CHEM,japan_activ,bonsai,many-to-one correspondence,85554fc3-ab99-4f80-b6fc-3284ecbc3f52,http://www.w3.org/2004/02/skos/core#broadMatch
027,A_CHEM,japan_activ,bonsai,many-to-one correspondence,05ef8aac-98a7-4a20-9151-482602473777,http://www.w3.org/2004/02/skos/core#broadMatch
028,A_CHEM,japan_activ,bonsai,many-to-one correspondence,a6245cf0-b573-4ff1-a05b-1453653f4eff,http://www.w3.org/2004/02/skos/core#broadMatch
029,A_PLAS,japan_activ,bonsai,one-to-one correspondence,444699a1-0b0d-49b1-9ede-2e6bd11a365d,http://www.w3.org/2004/02/skos/core#exactMatch
030,ai_203,japan_activ,bonsai,one-to-one correspondence,dcac0347-1e75-4d4f-94f2-519ceeadd9e8,http://www.w3.org/2004/02/skos/core#exactMatch
031,ai_21,japan_activ,bonsai,one-to-one correspondence,95b1658e-3ef8-451d-94e6-2ad8e14c9ab2,http://www.w3.org/2004/02/skos/core#exactMatch
032,ai_202,japan_activ,bonsai,one-to-one correspondence,c753071b-e9ad-44fc-a0e8-63714f19ab27,http://www.w3.org/2004/02/skos/core#exactMatch
033,ai_192,japan_activ,bonsai,one-to-many correspondence,0afa7089-a0f9-40f6-a1a7-344baaeacf75,http://www.w3.org/2004/02/skos/core#narrowMatch
033,A_OGPL,japan_activ,bonsai,one-to-many correspondence,7b4d719e-1e7b-4904-a247-8b59a1e20768,http://www.w3.org/2004/02/skos/core#narrowMatch
034,ai_191,japan_activ,bonsai,one-to-one correspondence,016376f1-3314-4aa9-9f22-3cd6d6ccdb2e,http://www.w3.org/2004/02/skos/core#exactMatch
035,ai_222,japan_activ,bonsai,one-to-one correspondence,62f6a556-32c5-4d30-8cc8-cd0dbbdba2e7,http://www.w3.org/2004/02/skos/core#exactMatch
036,ai_221,japan_activ,bonsai,one-to-one correspondence,a2a59a9c-e753-41c2-be48-f40ae151b2ce,http://www.w3.org/2004/02/skos/core#exactMatch
037,A_LETH,japan_activ,bonsai,one-to-one correspondence,985f2b43-a8c2-4c27-aa32-5724f54b316f,http://www.w3.org/2004/02/skos/core#exactMatch
038,ai_231,japan_activ,bonsai,one-to-one correspondence,b2c54024-150b-4c35-8258-3a0f6ec819c7,http://www.w3.org/2004/02/skos/core#exactMatch
039,A_CMNT,japan_activ,bonsai,one-to-many correspondence,cc140696-5a7f-43e1-9815-bf9a73f952f4,http://www.w3.org/2004/02/skos/core#narrowMatch
039,ai_2395,japan_activ,bonsai,one-to-many correspondence,cc3d6921-a85c-42c1-acec-5aba7ccdc4e8,http://www.w3.org/2004/02/skos/core#narrowMatch
040,ai_2391,japan_activ,bonsai,one-to-many correspondence,d9109841-3cdc-4537-8283-c81da8685516,http://www.w3.org/2004/02/skos/core#narrowMatch
040,A_BRIK,japan_activ,bonsai,one-to-many correspondence,26251ed2-6785-418d-8211-3525b1b25fa5,http://www.w3.org/2004/02/skos/core#narrowMatch
040,A_CRMC,japan_activ,bonsai,one-to-many correspondence,2115063f-debc-4178-bdcb-cf6965c6d39d,http://www.w3.org/2004/02/skos/core#narrowMatch
041,ai_2396,japan_activ,bonsai,one-to-many correspondence,92a6abda-8f58-453e-b573-319c31e4703d,http://www.w3.org/2004/02/skos/core#narrowMatch
041,A_ONMM,japan_activ,bonsai,one-to-many correspondence,4c02cf84-e4b0-46bd-abaa-52daa9774eb1,http://www.w3.org/2004/02/skos/core#narrowMatch
042,ai_241,japan_activ,bonsai,many-to-one correspondence,73936752-56f5-417e-bec0-6c450db42656,http://www.w3.org/2004/02/skos/core#broadMatch
043,ai_241,japan_activ,bonsai,many-to-many correspondence,e4f90af4-bda9-4717-880a-50de1de292ca,http://www.w3.org/2004/02/skos/core#relatedMatch
043,ai_2511,japan_activ,bonsai,many-to-many correspondence,34290a89-300a-4a25-af2f-19544f4f8ea9,http://www.w3.org/2004/02/skos/core#relatedMatch
043,ai_2512,japan_activ,bonsai,many-to-many correspondence,41c4f0aa-5605-454b-933a-536cef65247f,http://www.w3.org/2004/02/skos/core#relatedMatch
043,ai_2513,japan_activ,bonsai,many-to-many correspondence,ea6af559-d589-4023-99d1-4e788e447b24,http://www.w3.org/2004/02/skos/core#relatedMatch
043,ai_252,japan_activ,bonsai,many-to-many correspondence,17dfe82b-6612-41fc-9423-166cab2fca1c,http://www.w3.org/2004/02/skos/core#relatedMatch
043,ai_2591,japan_activ,bonsai,many-to-many correspondence,2de67e22-db10-436d-86c4-e4593647f396,http://www.w3.org/2004/02/skos/core#relatedMatch
043,ai_2592,japan_activ,bonsai,many-to-many correspondence,6299c3c8-3e34-43ee-9def-2b795864b2c6,http://www.w3.org/2004/02/skos/core#relatedMatch
043,ai_2593,japan_activ,bonsai,many-to-many correspondence,6d7cd338-6b59-47d3-baf6-107a1d6dfc43,http://www.w3.org/2004/02/skos/core#relatedMatch
043,ai_2599,japan_activ,bonsai,many-to-many correspondence,821bf0f3-b778-400a-b99c-36372aa0ebd9,http://www.w3.org/2004/02/skos/core#relatedMatch
044,ai_2431,japan_activ,bonsai,one-to-one correspondence,f2b00bda-cb2b-40b9-a3d0-646427abdf14,http://www.w3.org/2004/02/skos/core#exactMatch
045,ai_2591,japan_activ,bonsai,many-to-one correspondence,a7ff0b53-a142-448a-a88f-71eea813ba31,http://www.w3.org/2004/02/skos/core#broadMatch
046,ai_2432,japan_activ,bonsai,one-to-many correspondence,d73da449-dbee-4ea7-8478-e2e2019c072c,http://www.w3.org/2004/02/skos/core#narrowMatch
046,ai_242,japan_activ,bonsai,many-to-many correspondence,a875f838-9c55-4ec2-a9b2-51e3fa5b96b3,http://www.w3.org/2004/02/skos/core#relatedMatch
047,ai_242,japan_activ,bonsai,many-to-many correspondence,a4e49e1c-c1f6-47d2-8ead-f71a6ae94220,http://www.w3.org/2004/02/skos/core#relatedMatch
047,A_NUCF,japan_activ,bonsai,one-to-many correspondence,eb981822-b773-4224-900d-8b71d5964ef9,http://www.w3.org/2004/02/skos/core#narrowMatch
047,ai_2731,japan_activ,bonsai,one-to-many correspondence,4aeb4c88-863f-48e9-93f0-86d2d6ecfa14,http://www.w3.org/2004/02/skos/core#narrowMatch
047,ai_2732,japan_activ,bonsai,one-to-many correspondence,dc001683-36d3-4f48-93d3-3370246c5ca3,http://www.w3.org/2004/02/skos/core#narrowMatch
048,ai_2511,japan_activ,bonsai,many-to-one correspondence,41b3a316-69d2-47ea-bf1c-8d6a065b0e60,http://www.w3.org/2004/02/skos/core#broadMatch
049,ai_2512,japan_activ,bonsai,many-to-many correspondence,fe010b7f-7ab5-4b2a-a529-9544ddba2edf,http://www.w3.org/2004/02/skos/core#relatedMatch
049,ai_2592,japan_activ,bonsai,many-to-many correspondence,963f7fc5-ba57-4414-b664-9201e95c0201,http://www.w3.org/2004/02/skos/core#relatedMatch
049,ai_2593,japan_activ,bonsai,many-to-many correspondence,f1daf430-228f-4cf2-98e5-2a2b217578a3,http://www.w3.org/2004/02/skos/core#relatedMatch
049,ai_2599,japan_activ,bonsai,many-to-many correspondence,1a371735-2a35-464e-b8ed-2a330d8bda28,http://www.w3.org/2004/02/skos/core#relatedMatch
050,ai_2512,japan_activ,bonsai,many-to-many correspondence,0a9b5141-1d69-4112-a212-5cf160fc5085,http://www.w3.org/2004/02/skos/core#relatedMatch
050,ai_2513,japan_activ,bonsai,many-to-many correspondence,679e2b19-203c-4cac-aa98-28bdd096be0f,http://www.w3.org/2004/02/skos/core#relatedMatch
050,ai_252,japan_activ,bonsai,many-to-many correspondence,d8f67d08-f883-4803-b276-034731e1392e,http://www.w3.org/2004/02/skos/core#relatedMatch
050,ai_2811,japan_activ,bonsai,one-to-many correspondence,1675e4da-5b87-4c76-8b82-61500a127399,http://www.w3.org/2004/02/skos/core#narrowMatch
050,ai_2812,japan_activ,bonsai,one-to-many correspondence,2615af42-cc38-4a44-8bed-8ca40bd017e1,http://www.w3.org/2004/02/skos/core#narrowMatch
050,ai_2813,japan_activ,bonsai,one-to-many correspondence,c1d2e5c1-0c6b-43cb-a1d4-c4a9e28023aa,http://www.w3.org/2004/02/skos/core#narrowMatch
050,ai_2814,japan_activ,bonsai,one-to-many correspondence,bc2f9d4b-9cf1-4e95-bf79-4b2efc2b29ba,http://www.w3.org/2004/02/skos/core#narrowMatch
050,ai_2815,japan_activ,bonsai,one-to-many correspondence,1dcf9852-0922-4d47-a3b3-f8498364964c,http://www.w3.org/2004/02/skos/core#narrowMatch
050,ai_2816,japan_activ,bonsai,many-to-many correspondence,ef7f8cf4-7843-4f8f-960a-ca293e78d27d,http://www.w3.org/2004/02/skos/core#relatedMatch
050,ai_2818,japan_activ,bonsai,many-to-many correspondence,7023c329-7a4d-4454-b8e9-4dafea2975f3,http://www.w3.org/2004/02/skos/core#relatedMatch
050,ai_2819,japan_activ,bonsai,one-to-many correspondence,c8257be8-e0ed-4b07-9616-63956939581e,http://www.w3.org/2004/02/skos/core#narrowMatch
051,ai_2816,japan_activ,bonsai,many-to-many correspondence,0f7c5689-da4a-455c-bd5e-7eae904d6fdc,http://www.w3.org/2004/02/skos/core#relatedMatch
051,ai_2818,japan_activ,bonsai,many-to-many correspondence,7069fb06-9ffc-4749-aa10-f265da377566,http://www.w3.org/2004/02/skos/core#relatedMatch
051,ai_282,japan_activ,bonsai,one-to-many correspondence,af5a3803-3661-4f99-b788-88d781374ec1,http://www.w3.org/2004/02/skos/core#narrowMatch
052,ai_2651,japan_activ,bonsai,many-to-many correspondence,aea8fa7d-2bfa-4c03-91c9-3e8684e28b2b,http://www.w3.org/2004/02/skos/core#relatedMatch
052,ai_266,japan_activ,bonsai,one-to-many correspondence,31ae53fe-262e-4f8b-af51-a3b0ee7ef569,http://www.w3.org/2004/02/skos/core#narrowMatch
052,ai_267,japan_activ,bonsai,one-to-many correspondence,249b76c4-0d24-4c70-8ec9-53111ab1003b,http://www.w3.org/2004/02/skos/core#narrowMatch
052,ai_2817,japan_activ,bonsai,one-to-many correspondence,ae483b23-c3f2-4ad4-b4b7-df86ee6d1a06,http://www.w3.org/2004/02/skos/core#narrowMatch
052,ai_325,japan_activ,bonsai,many-to-many correspondence,3b55e2cc-9a1e-4914-81d6-706e7f9f90a0,http://www.w3.org/2004/02/skos/core#relatedMatch
053,ai_261,japan_activ,bonsai,one-to-one correspondence,91057172-e849-44ee-8a8d-4f42587b4cd1,http://www.w3.org/2004/02/skos/core#exactMatch
054,ai_268,japan_activ,bonsai,many-to-one correspondence,f11ab8af-6740-4f26-8e41-ef06eee3e26f,http://www.w3.org/2004/02/skos/core#broadMatch
055,ai_271,japan_activ,bonsai,one-to-many correspondence,2a3cacdc-805b-49bb-9236-7442028592a4,http://www.w3.org/2004/02/skos/core#narrowMatch
055,ai_2733,japan_activ,bonsai,one-to-many correspondence,345a5f65-7e9c-430a-8b26-84180e369f03,http://www.w3.org/2004/02/skos/core#narrowMatch
055,ai_279,japan_activ,bonsai,many-to-many correspondence,77c9af75-5e30-4c94-a20f-4e8276a35397,http://www.w3.org/2004/02/skos/core#relatedMatch
056,ai_275,japan_activ,bonsai,one-to-one correspondence,d63a90a2-bf7b-4a7d-adae-5ae1ec356a06,http://www.w3.org/2004/02/skos/core#exactMatch
057,ai_2651,japan_activ,bonsai,many-to-one correspondence,5add283b-b612-49c9-9e88-1c0d71c75502,http://www.w3.org/2004/02/skos/core#broadMatch
058,ai_272,japan_activ,bonsai,one-to-many correspondence,97e29089-ddf8-4c6b-a61e-3ceba25801e5,http://www.w3.org/2004/02/skos/core#narrowMatch
058,ai_274,japan_activ,bonsai,one-to-many correspondence,ffcbb437-2d0d-4cde-a8cf-08f7ebcd72f9,http://www.w3.org/2004/02/skos/core#narrowMatch
058,ai_279,japan_activ,bonsai,many-to-many correspondence,8029312e-f6ed-4352-bf99-3387b749f60a,http://www.w3.org/2004/02/skos/core#relatedMatch
059,ai_263,japan_activ,bonsai,one-to-many correspondence,f7212899-bc16-47dd-97f9-a7653fea1886,http://www.w3.org/2004/02/skos/core#narrowMatch
059,ai_264,japan_activ,bonsai,many-to-many correspondence,bb329d73-800c-4047-907e-42072c21364f,http://www.w3.org/2004/02/skos/core#relatedMatch
060,ai_262,japan_activ,bonsai,one-to-many correspondence,aa42c3d7-b0de-4175-9148-d73aeb140847,http://www.w3.org/2004/02/skos/core#narrowMatch
060,ai_264,japan_activ,bonsai,many-to-many correspondence,0b43c74a-58ac-4c48-b349-18b87be9ec5f,http://www.w3.org/2004/02/skos/core#relatedMatch
061,ai_291,japan_activ,bonsai,one-to-many correspondence,17c90b2b-a3cc-455a-902b-ede5aba60c5d,http://www.w3.org/2004/02/skos/core#narrowMatch
061,ai_292,japan_activ,bonsai,many-to-many correspondence,8ae8ceff-599f-4ce7-a661-b703478bebd3,http://www.w3.org/2004/02/skos/core#relatedMatch
062,ai_292,japan_activ,bonsai,many-to-many correspondence,4127b4f8-ad9e-4910-b930-b26690ed1c66,http://www.w3.org/2004/02/skos/core#relatedMatch
062,ai_293,japan_activ,bonsai,one-to-many correspondence,1a17d443-381f-4033-a1fa-a7a73774380c,http://www.w3.org/2004/02/skos/core#narrowMatch
063,ai_301,japan_activ,bonsai,one-to-one correspondence,795b9221-7846-4e28-ac9d-f4a90667980d,http://www.w3.org/2004/02/skos/core#exactMatch
064,ai_302,japan_activ,bonsai,one-to-many correspondence,8a665e82-ec33-4c04-a9dc-07762b3ae6d2,http://www.w3.org/2004/02/skos/core#narrowMatch
064,ai_303,japan_activ,bonsai,one-to-many correspondence,14e0d29b-3776-4b5e-82fb-b22346449dd7,http://www.w3.org/2004/02/skos/core#narrowMatch
064,ai_304,japan_activ,bonsai,one-to-many correspondence,870c2568-6aba-4dfd-bd98-f47addf9d0f6,http://www.w3.org/2004/02/skos/core#narrowMatch
064,ai_309,japan_activ,bonsai,one-to-many correspondence,906d8bb5-89b2-4920-93fa-e199305bafb9,http://www.w3.org/2004/02/skos/core#narrowMatch
065,ai_2652,japan_activ,bonsai,one-to-many correspondence,b2dde763-9fa8-40c6-aea5-b7b24151cd44,http://www.w3.org/2004/02/skos/core#narrowMatch
065,ai_268,japan_activ,bonsai,many-to-many correspondence,8954bec2-4081-4b79-ac09-10634e4af9a1,http://www.w3.org/2004/02/skos/core#relatedMatch
065,ai_321,japan_activ,bonsai,one-to-many correspondence,250fa54d-aa5c-4bc1-a6b7-c08f08ef2b58,http://www.w3.org/2004/02/skos/core#narrowMatch
065,ai_322,japan_activ,bonsai,one-to-many correspondence,04955431-680b-4060-82ab-b0eb74e9dec5,http://www.w3.org/2004/02/skos/core#narrowMatch
065,ai_323,japan_activ,bonsai,one-to-many correspondence,ee613b08-5622-44b2-aae5-db9801acc698,http://www.w3.org/2004/02/skos/core#narrowMatch
065,ai_324,japan_activ,bonsai,one-to-many correspondence,d338f54c-81cc-4c9e-a745-35c49df18498,http://www.w3.org/2004/02/skos/core#narrowMatch
065,ai_325,japan_activ,bonsai,many-to-many correspondence,693e8daf-d532-4c3d-b5ed-c9ce6de755be,http://www.w3.org/2004/02/skos/core#relatedMatch
065,ai_329,japan_activ,bonsai,one-to-many correspondence,e96dc1fb-18f0-4436-a9a7-b59c92477a0d,http://www.w3.org/2004/02/skos/core#narrowMatch
066,at_383,japan_activ,bonsai,many-to-one correspondence,c578003d-b435-4954-b7ff-5641a2d25b5f,http://www.w3.org/2004/02/skos/core#broadMatch
067,A_CONS,japan_activ,bonsai,one-to-many correspondence,ee62830b-0fa4-4ac1-b04a-939ef9248de6,http://www.w3.org/2004/02/skos/core#narrowMatch
067,ai_332,japan_activ,bonsai,one-to-many correspondence,3995ced5-df31-4eb5-813e-bca04cc19f11,http://www.w3.org/2004/02/skos/core#narrowMatch
068,ai_351,japan_activ,bonsai,one-to-one correspondence,886df3d2-442e-418e-b659-97e655938e40,http://www.w3.org/2004/02/skos/core#exactMatch
069,ai_352,japan_activ,bonsai,one-to-many correspondence,6684f20a-430c-4b54-a13b-a3416a65b180,http://www.w3.org/2004/02/skos/core#narrowMatch
069,ai_353,japan_activ,bonsai,one-to-many correspondence,ec715ae9-97d2-483e-8b95-a36b0f549b0c,http://www.w3.org/2004/02/skos/core#narrowMatch
070,at_36,japan_activ,bonsai,many-to-many correspondence,164af192-d80d-456d-ae8c-2e28eace8fc1,http://www.w3.org/2004/02/skos/core#relatedMatch
070,at_37,japan_activ,bonsai,many-to-many correspondence,cc8f78f7-ca25-49d3-8567-3b0e88694fed,http://www.w3.org/2004/02/skos/core#relatedMatch
071,at_381,japan_activ,bonsai,many-to-many correspondence,fa34a781-bca3-4a5d-b5c5-a01b8101a059,http://www.w3.org/2004/02/skos/core#relatedMatch
071,at_382,japan_activ,bonsai,many-to-many correspondence,cc01df71-c504-4db0-b73c-0eaeec9d652c,http://www.w3.org/2004/02/skos/core#relatedMatch
071,at_383,japan_activ,bonsai,many-to-many correspondence,bcaf537a-a531-4841-ac74-fb80a891388d,http://www.w3.org/2004/02/skos/core#relatedMatch
072,A_TDWH,japan_activ,bonsai,one-to-many correspondence,33385b9b-8f7e-4c75-ac2b-a83a7f822afe,http://www.w3.org/2004/02/skos/core#narrowMatch
072,ai_451,japan_activ,bonsai,many-to-many correspondence,eda34a76-38cd-42ac-8e31-a7dd9982efbc,http://www.w3.org/2004/02/skos/core#relatedMatch
073,A_TDRT,japan_activ,bonsai,one-to-many correspondence,d0db6693-7c4c-414a-8d49-87ac8e6b824b,http://www.w3.org/2004/02/skos/core#narrowMatch
073,ai_453,japan_activ,bonsai,one-to-many correspondence,6b09f62f-baf6-44da-8468-8613d7213e04,http://www.w3.org/2004/02/skos/core#narrowMatch
073,ai_454,japan_activ,bonsai,many-to-many correspondence,d4a46279-93e4-400a-a481-bb9923f102b1,http://www.w3.org/2004/02/skos/core#relatedMatch
073,ai_451,japan_activ,bonsai,many-to-many correspondence,91c507ad-d389-4163-8a2b-775ad04ac5e1,http://www.w3.org/2004/02/skos/core#relatedMatch
074,A_FINT,japan_activ,bonsai,one-to-many correspondence,9ba2bd66-3520-4e2c-8bac-69051fe6b2b2,http://www.w3.org/2004/02/skos/core#narrowMatch
074,ai_651,japan_activ,bonsai,one-to-many correspondence,cb7fc017-526e-445b-9692-eb549af53e8b,http://www.w3.org/2004/02/skos/core#narrowMatch
074,ai_652,japan_activ,bonsai,one-to-many correspondence,180146c5-3063-43b4-98e8-ac0df6327445,http://www.w3.org/2004/02/skos/core#narrowMatch
074,A_FAUX,japan_activ,bonsai,one-to-many correspondence,399789bf-41b1-4e9a-ac76-dead40fbcb09,http://www.w3.org/2004/02/skos/core#narrowMatch
075,A_REAL,japan_activ,bonsai,many-to-one correspondence,6bcaba58-d9dd-476c-891b-2b6f318b9004,http://www.w3.org/2004/02/skos/core#broadMatch
076,A_REAL,japan_activ,bonsai,many-to-one correspondence,c2023291-acbd-43e1-8448-0bde73fdceb6,http://www.w3.org/2004/02/skos/core#broadMatch
077,A_TRAI,japan_activ,bonsai,many-to-many correspondence,a388edde-1d2b-4939-b3b4-a077540a3cd3,http://www.w3.org/2004/02/skos/core#relatedMatch
077,A_TLND,japan_activ,bonsai,many-to-many correspondence,c4198d0f-8564-44a5-84fa-811b91e66abe,http://www.w3.org/2004/02/skos/core#relatedMatch
077,ai_493,japan_activ,bonsai,one-to-many correspondence,36968fe0-9c8b-4277-afce-5e67fb2a7878,http://www.w3.org/2004/02/skos/core#narrowMatch
077,ai_50,japan_activ,bonsai,one-to-many correspondence,59e529ea-35ef-481a-9922-36b27bab6454,http://www.w3.org/2004/02/skos/core#narrowMatch
077,A_TAIR,japan_activ,bonsai,one-to-many correspondence,24142e80-26a3-4c5d-bfe3-d65e0898d225,http://www.w3.org/2004/02/skos/core#narrowMatch
077,A_TAUX,japan_activ,bonsai,one-to-many correspondence,9aed549e-e79f-4056-9133-2a71dbbfde1b,http://www.w3.org/2004/02/skos/core#narrowMatch
077,ai_79,japan_activ,bonsai,one-to-many correspondence,45ac2bcf-df97-4c68-bcce-0bc131db7909,http://www.w3.org/2004/02/skos/core#narrowMatch
078,ai_53,japan_activ,bonsai,one-to-one correspondence,f8a0bc2d-c59e-4fbd-90b6-eac7fd72a3e1,http://www.w3.org/2004/02/skos/core#exactMatch
079,ai_61,japan_activ,bonsai,one-to-one correspondence,6b4ada7a-db8b-40ac-9fd3-116b4b784e9f,http://www.w3.org/2004/02/skos/core#exactMatch
080,ai_60,japan_activ,bonsai,one-to-many correspondence,bd740266-8c68-4c93-b9d7-5d9c99427391,http://www.w3.org/2004/02/skos/core#narrowMatch
080,ai_591,japan_activ,bonsai,many-to-many correspondence,b5f099b3-38b5-417a-9adf-de70308514de,http://www.w3.org/2004/02/skos/core#relatedMatch
081,ai_62,japan_activ,bonsai,one-to-many correspondence,5ddb0443-ae04-46fe-948b-77462608674d,http://www.w3.org/2004/02/skos/core#narrowMatch
081,ai_639,japan_activ,bonsai,one-to-many correspondence,e3a1a48e-7e4f-4892-bba1-80fa11708c6a,http://www.w3.org/2004/02/skos/core#narrowMatch
082,ai_631,japan_activ,bonsai,one-to-one correspondence,3ae5d037-ff5e-48c7-91de-ecac19c4f553,http://www.w3.org/2004/02/skos/core#exactMatch
083,ai_58,japan_activ,bonsai,one-to-one correspondence,44035e2d-0276-46fa-99fe-01b83af470ba,http://www.w3.org/2004/02/skos/core#exactMatch
084,A_EDUC,japan_activ,bonsai,many-to-one correspondence,305f9b22-f5f4-4ef7-a36d-3a1b01793bd3,http://www.w3.org/2004/02/skos/core#broadMatch
085,A_RESD,japan_activ,bonsai,many-to-many correspondence,fde7c494-ff79-4283-aa7a-dc82ea2a2a32,http://www.w3.org/2004/02/skos/core#relatedMatch
