activitytype_from,activitytype_to,classification_from,classification_to,comment,prefixed_id,skos_uri
0122,01.22,isic_rev4,nace_rev2,one-to-one correspondence,925b8b8d-bde0-46eb-afb3-7c7cd4cad85b,http://www.w3.org/2004/02/skos/core#exactMatch
0123,01.23,isic_rev4,nace_rev2,one-to-one correspondence,d544ef16-c5a9-4d12-846b-79a283c12151,http://www.w3.org/2004/02/skos/core#exactMatch
0124,01.24,isic_rev4,nace_rev2,one-to-one correspondence,7b440c05-4a4a-4921-847f-447f3df7cf19,http://www.w3.org/2004/02/skos/core#exactMatch
0125,01.25,isic_rev4,nace_rev2,one-to-one correspondence,68eeb756-bea6-409b-84e8-932e500ea1ef,http://www.w3.org/2004/02/skos/core#exactMatch
0126,01.26,isic_rev4,nace_rev2,one-to-one correspondence,b0abbfbe-c519-49f1-8396-cfe1c937c5e6,http://www.w3.org/2004/02/skos/core#exactMatch
0127,01.27,isic_rev4,nace_rev2,one-to-one correspondence,121f32c9-18c3-42e1-823f-b4e43ffd9f9d,http://www.w3.org/2004/02/skos/core#exactMatch
0128,01.28,isic_rev4,nace_rev2,one-to-one correspondence,e738f312-e4e5-4400-b4bb-e938376a0afe,http://www.w3.org/2004/02/skos/core#exactMatch
0129,01.29,isic_rev4,nace_rev2,one-to-one correspondence,646e7ddf-8d3d-44c8-8b85-997a6d34ff63,http://www.w3.org/2004/02/skos/core#exactMatch
013,01.3,isic_rev4,nace_rev2,one-to-one correspondence,3c3982dd-b3ce-4711-b83c-5d9acb2b786e,http://www.w3.org/2004/02/skos/core#exactMatch
0130,01.30,isic_rev4,nace_rev2,one-to-one correspondence,53b74d5f-d393-49cd-9153-87b7f1347f7b,http://www.w3.org/2004/02/skos/core#exactMatch
014,01.4,isic_rev4,nace_rev2,one-to-one correspondence,07705753-a647-4241-80c9-f50e9c84333c,http://www.w3.org/2004/02/skos/core#exactMatch
0141,01.41,isic_rev4,nace_rev2,one-to-many correspondence,8acf1e66-0849-4ee6-85cb-dcaef7ce3d6f,http://www.w3.org/2004/02/skos/core#narrowMatch
0141,01.42,isic_rev4,nace_rev2,one-to-many correspondence,3d45520e-dbc6-42c8-bc3a-6cae066bb7a1,http://www.w3.org/2004/02/skos/core#narrowMatch
0142,01.43,isic_rev4,nace_rev2,one-to-one correspondence,59bcb9a7-e7b6-4cd4-afb7-07a79e5b9d25,http://www.w3.org/2004/02/skos/core#exactMatch
0143,01.44,isic_rev4,nace_rev2,one-to-one correspondence,e03df118-cc4e-4b30-8f40-0e4dafd0f2f2,http://www.w3.org/2004/02/skos/core#exactMatch
0144,01.45,isic_rev4,nace_rev2,one-to-one correspondence,5601b92c-c58b-45dc-9a98-53422db4550e,http://www.w3.org/2004/02/skos/core#exactMatch
0145,01.46,isic_rev4,nace_rev2,one-to-one correspondence,dae7409c-c791-4c14-9f2c-1bf36ccd4b2c,http://www.w3.org/2004/02/skos/core#exactMatch
0146,01.47,isic_rev4,nace_rev2,one-to-one correspondence,9c317960-6aa1-4a97-a6de-400354a4dd5a,http://www.w3.org/2004/02/skos/core#exactMatch
0149,01.49,isic_rev4,nace_rev2,one-to-one correspondence,23ffaf26-8b75-4fab-a1fb-f1967d0a169e,http://www.w3.org/2004/02/skos/core#exactMatch
015,01.5,isic_rev4,nace_rev2,one-to-one correspondence,e16986cd-5381-49e0-bb8b-adefb17a19d4,http://www.w3.org/2004/02/skos/core#exactMatch
0150,01.50,isic_rev4,nace_rev2,one-to-one correspondence,1044b3e7-bcb7-4830-b0d6-75bed3b7be3a,http://www.w3.org/2004/02/skos/core#exactMatch
016,01.6,isic_rev4,nace_rev2,one-to-one correspondence,1ac2e455-074f-4bd2-9c79-deaa70c295a0,http://www.w3.org/2004/02/skos/core#exactMatch
0161,01.61,isic_rev4,nace_rev2,one-to-one correspondence,3b73a4dc-b553-424a-bf9a-9e8cea4fe1c6,http://www.w3.org/2004/02/skos/core#exactMatch
0162,01.62,isic_rev4,nace_rev2,one-to-one correspondence,1f1aabe8-6071-4dbe-b11b-e17184e70a33,http://www.w3.org/2004/02/skos/core#exactMatch
0163,01.63,isic_rev4,nace_rev2,one-to-one correspondence,8db3258b-76d9-4672-807e-873b3a99ff9a,http://www.w3.org/2004/02/skos/core#exactMatch
0164,01.64,isic_rev4,nace_rev2,one-to-one correspondence,a62911cd-9a76-4a7b-9dd1-0b84ccb562c2,http://www.w3.org/2004/02/skos/core#exactMatch
017,01.7,isic_rev4,nace_rev2,one-to-one correspondence,c6ff2b8c-aa75-41ad-b7f0-9094c5219db3,http://www.w3.org/2004/02/skos/core#exactMatch
0170,01.70,isic_rev4,nace_rev2,one-to-one correspondence,dad349fd-f662-4a73-a293-201dc0ec58db,http://www.w3.org/2004/02/skos/core#exactMatch
02,02,isic_rev4,nace_rev2,one-to-one correspondence,083fbf5f-4c35-4fd7-8104-646f6f411efa,http://www.w3.org/2004/02/skos/core#exactMatch
021,02.1,isic_rev4,nace_rev2,one-to-one correspondence,7157e894-a86e-4727-8efa-b0e0f1f6540c,http://www.w3.org/2004/02/skos/core#exactMatch
0210,02.10,isic_rev4,nace_rev2,one-to-one correspondence,f219339b-2659-4d2f-9253-bd0ff4211344,http://www.w3.org/2004/02/skos/core#exactMatch
022,02.2,isic_rev4,nace_rev2,one-to-one correspondence,202725d2-56ef-43a4-b8cd-740514641c53,http://www.w3.org/2004/02/skos/core#exactMatch
0220,02.20,isic_rev4,nace_rev2,one-to-one correspondence,06ec21e7-9bcf-408e-8cf4-cffbda0ef3e5,http://www.w3.org/2004/02/skos/core#exactMatch
023,02.3,isic_rev4,nace_rev2,one-to-one correspondence,2e6ac741-7263-462b-90c2-71f6f55f5230,http://www.w3.org/2004/02/skos/core#exactMatch
0230,02.30,isic_rev4,nace_rev2,one-to-one correspondence,b2bcd02c-48a2-4860-b8d7-94f18c929684,http://www.w3.org/2004/02/skos/core#exactMatch
024,02.4,isic_rev4,nace_rev2,one-to-one correspondence,a52a349b-30e1-42d0-a684-82a4aa5d1c02,http://www.w3.org/2004/02/skos/core#exactMatch
0240,02.40,isic_rev4,nace_rev2,one-to-one correspondence,e77fc611-f8f9-480e-9674-3d85b4004a4e,http://www.w3.org/2004/02/skos/core#exactMatch
03,03,isic_rev4,nace_rev2,one-to-one correspondence,24595e6d-51da-47bf-b642-51c8f171e052,http://www.w3.org/2004/02/skos/core#exactMatch
031,03.1,isic_rev4,nace_rev2,one-to-one correspondence,8fd97586-903e-465c-894e-1e29dcda2ae6,http://www.w3.org/2004/02/skos/core#exactMatch
0311,03.11,isic_rev4,nace_rev2,one-to-one correspondence,4980884a-9b93-4800-a114-d02cffdd7b52,http://www.w3.org/2004/02/skos/core#exactMatch
0312,03.12,isic_rev4,nace_rev2,one-to-one correspondence,c3c9f4ec-a38f-4511-a62c-2c9ceeb0b9a1,http://www.w3.org/2004/02/skos/core#exactMatch
032,03.2,isic_rev4,nace_rev2,one-to-one correspondence,54a3680a-bf99-4ec5-b432-a947a1b7a078,http://www.w3.org/2004/02/skos/core#exactMatch
0321,03.21,isic_rev4,nace_rev2,one-to-one correspondence,a1173bb0-6292-4b83-978b-7e3a8eec60b6,http://www.w3.org/2004/02/skos/core#exactMatch
0322,03.22,isic_rev4,nace_rev2,one-to-one correspondence,fed810af-a646-4737-a4a7-e22cf9564638,http://www.w3.org/2004/02/skos/core#exactMatch
B,B,isic_rev4,nace_rev2,one-to-one correspondence,8b17d02e-8649-42da-bb84-f7e928b3c1b7,http://www.w3.org/2004/02/skos/core#exactMatch
05,05,isic_rev4,nace_rev2,one-to-one correspondence,aaf9a0ff-8ab0-4882-a92c-e4a7946a891d,http://www.w3.org/2004/02/skos/core#exactMatch
051,05.1,isic_rev4,nace_rev2,one-to-one correspondence,2b513964-6a65-4f6e-ba29-c7c5bc206f6a,http://www.w3.org/2004/02/skos/core#exactMatch
0510,05.10,isic_rev4,nace_rev2,one-to-one correspondence,afb5dd84-a59e-4695-abe5-a18b519b20e7,http://www.w3.org/2004/02/skos/core#exactMatch
052,05.2,isic_rev4,nace_rev2,one-to-one correspondence,dd64c53b-1311-422c-a6ff-b934ba75e79a,http://www.w3.org/2004/02/skos/core#exactMatch
0520,05.20,isic_rev4,nace_rev2,one-to-one correspondence,d8b61c8a-8b51-498d-a44d-c82c38dae5df,http://www.w3.org/2004/02/skos/core#exactMatch
06,06,isic_rev4,nace_rev2,one-to-one correspondence,5558d563-1101-41e8-9078-b5724aca6b6a,http://www.w3.org/2004/02/skos/core#exactMatch
061,06.1,isic_rev4,nace_rev2,one-to-one correspondence,f0b5af5e-0672-4288-9f39-b3e5baf72933,http://www.w3.org/2004/02/skos/core#exactMatch
0610,06.10,isic_rev4,nace_rev2,one-to-one correspondence,46ee8d45-7df3-4409-827d-86051c06968d,http://www.w3.org/2004/02/skos/core#exactMatch
062,06.2,isic_rev4,nace_rev2,one-to-one correspondence,c8168d1b-5cef-41dd-86e0-33a1a95fcc42,http://www.w3.org/2004/02/skos/core#exactMatch
0620,06.20,isic_rev4,nace_rev2,one-to-one correspondence,90fb80e7-24b3-4718-b97b-1a1425a6c5d7,http://www.w3.org/2004/02/skos/core#exactMatch
07,07,isic_rev4,nace_rev2,one-to-one correspondence,efc449c0-d2fa-4741-a403-7e9f55d9b470,http://www.w3.org/2004/02/skos/core#exactMatch
071,07.1,isic_rev4,nace_rev2,one-to-one correspondence,d60d7271-fbdc-4e08-a149-342cff5c2397,http://www.w3.org/2004/02/skos/core#exactMatch
0710,07.10,isic_rev4,nace_rev2,one-to-one correspondence,cd3a0533-1649-4583-9f4d-b40c86d01ecc,http://www.w3.org/2004/02/skos/core#exactMatch
072,07.2,isic_rev4,nace_rev2,one-to-one correspondence,b0a40c24-2f99-4cf3-a5c9-e9185747f05e,http://www.w3.org/2004/02/skos/core#exactMatch
0721,07.21,isic_rev4,nace_rev2,one-to-one correspondence,232d43e2-1693-452b-b87c-be96ff155a37,http://www.w3.org/2004/02/skos/core#exactMatch
0729,07.29,isic_rev4,nace_rev2,one-to-one correspondence,b151e162-7b1b-491d-bb33-2455ac5ff332,http://www.w3.org/2004/02/skos/core#exactMatch
08,08,isic_rev4,nace_rev2,one-to-one correspondence,9c9851ec-2605-40b8-8040-696b96af4af4,http://www.w3.org/2004/02/skos/core#exactMatch
081,08.1,isic_rev4,nace_rev2,one-to-one correspondence,5eb3f8d4-517b-4a3f-8e14-c908b508715b,http://www.w3.org/2004/02/skos/core#exactMatch
0810,08.11,isic_rev4,nace_rev2,one-to-many correspondence,89e11074-5fbd-4a42-9684-26076f34aa97,http://www.w3.org/2004/02/skos/core#narrowMatch
0810,08.12,isic_rev4,nace_rev2,one-to-many correspondence,fe8ba2ec-2f60-42e2-aed8-cd39369429fa,http://www.w3.org/2004/02/skos/core#narrowMatch
089,08.9,isic_rev4,nace_rev2,one-to-one correspondence,a91823e8-d9d4-4b3d-be6f-e4af04697628,http://www.w3.org/2004/02/skos/core#exactMatch
0891,08.91,isic_rev4,nace_rev2,one-to-one correspondence,b0f2f7a8-c539-48a2-83c0-0bd5b2a13b1c,http://www.w3.org/2004/02/skos/core#exactMatch
0892,08.92,isic_rev4,nace_rev2,one-to-one correspondence,d2f06164-7dc4-49ca-9f7b-00c547d2855a,http://www.w3.org/2004/02/skos/core#exactMatch
0893,08.93,isic_rev4,nace_rev2,one-to-one correspondence,20dd8edd-8787-43d9-99db-ef7f0805af4f,http://www.w3.org/2004/02/skos/core#exactMatch
0899,08.99,isic_rev4,nace_rev2,one-to-one correspondence,b683af28-0914-40b5-b52f-2c7a9bfbdb25,http://www.w3.org/2004/02/skos/core#exactMatch
09,09,isic_rev4,nace_rev2,one-to-one correspondence,db1f1a8d-791e-4c78-a668-2c23c461c92a,http://www.w3.org/2004/02/skos/core#exactMatch
091,09.1,isic_rev4,nace_rev2,one-to-one correspondence,dfea3f69-953b-412c-b767-a7dd74e8a3ea,http://www.w3.org/2004/02/skos/core#exactMatch
0910,09.10,isic_rev4,nace_rev2,one-to-one correspondence,acc7f45c-090a-4e27-8a34-28e4f3142ddd,http://www.w3.org/2004/02/skos/core#exactMatch
099,09.9,isic_rev4,nace_rev2,one-to-one correspondence,0e2dd1cb-7dae-4e63-ac3a-d6119f822710,http://www.w3.org/2004/02/skos/core#exactMatch
0990,09.90,isic_rev4,nace_rev2,one-to-one correspondence,531d5ca5-393e-4188-ba2a-11862db62568,http://www.w3.org/2004/02/skos/core#exactMatch
C,C,isic_rev4,nace_rev2,one-to-one correspondence,ab17606b-1a68-4c30-aced-082112acbb05,http://www.w3.org/2004/02/skos/core#exactMatch
10,10,isic_rev4,nace_rev2,one-to-one correspondence,2056ffd8-8432-499f-a239-90cf89914ef0,http://www.w3.org/2004/02/skos/core#exactMatch
101,10.1,isic_rev4,nace_rev2,one-to-one correspondence,991c0218-6b61-4bbe-9ff6-defaa5a61d12,http://www.w3.org/2004/02/skos/core#exactMatch
1010,10.11,isic_rev4,nace_rev2,one-to-many correspondence,b5cd4ac5-1c2b-4f63-8c92-41ad6444db41,http://www.w3.org/2004/02/skos/core#narrowMatch
1010,10.12,isic_rev4,nace_rev2,one-to-many correspondence,32429c73-7a5a-4ac4-a683-e8600af2661e,http://www.w3.org/2004/02/skos/core#narrowMatch
1010,10.13,isic_rev4,nace_rev2,one-to-many correspondence,fc788e54-3baf-4156-96d4-2b903aa298f8,http://www.w3.org/2004/02/skos/core#narrowMatch
102,10.2,isic_rev4,nace_rev2,one-to-one correspondence,22d67744-8c50-447b-844e-0562a4bd7593,http://www.w3.org/2004/02/skos/core#exactMatch
1020,10.20,isic_rev4,nace_rev2,one-to-one correspondence,0d740519-cb02-4487-8212-13657dfbf2db,http://www.w3.org/2004/02/skos/core#exactMatch
103,10.3,isic_rev4,nace_rev2,one-to-one correspondence,bb10cc1f-a3f4-4bb3-9389-2d5936fcadf8,http://www.w3.org/2004/02/skos/core#exactMatch
1030,10.31,isic_rev4,nace_rev2,one-to-many correspondence,21c2a127-1b68-40cf-82ec-2737b05b9d84,http://www.w3.org/2004/02/skos/core#narrowMatch
1030,10.32,isic_rev4,nace_rev2,one-to-many correspondence,f67bb9d3-fbe4-4640-aa0a-266416890b74,http://www.w3.org/2004/02/skos/core#narrowMatch
1030,10.39,isic_rev4,nace_rev2,one-to-many correspondence,399e1ca4-ea07-46c1-835f-b08ca9a040cb,http://www.w3.org/2004/02/skos/core#narrowMatch
104,10.4,isic_rev4,nace_rev2,one-to-one correspondence,1fafdd6a-54a2-40cb-90d3-8f489d8e8814,http://www.w3.org/2004/02/skos/core#exactMatch
1040,10.41,isic_rev4,nace_rev2,one-to-many correspondence,339e2189-1e48-48b7-9b49-6df595ce9dbe,http://www.w3.org/2004/02/skos/core#narrowMatch
1040,10.42,isic_rev4,nace_rev2,one-to-many correspondence,9b2947ba-711f-4f96-878d-7090da5f79bc,http://www.w3.org/2004/02/skos/core#narrowMatch
105,10.5,isic_rev4,nace_rev2,one-to-one correspondence,cb96cfbf-0f2c-44b0-b221-639a07dd5a8d,http://www.w3.org/2004/02/skos/core#exactMatch
1050,10.51,isic_rev4,nace_rev2,one-to-many correspondence,97bdf6b3-1916-46ab-aad1-ff3f7ad1ba61,http://www.w3.org/2004/02/skos/core#narrowMatch
1050,10.52,isic_rev4,nace_rev2,one-to-many correspondence,15f4515f-0454-43f1-b2e6-90194b6d627a,http://www.w3.org/2004/02/skos/core#narrowMatch
106,10.6,isic_rev4,nace_rev2,one-to-one correspondence,42678397-4050-4768-95fe-bb329343392e,http://www.w3.org/2004/02/skos/core#exactMatch
1061,10.61,isic_rev4,nace_rev2,one-to-one correspondence,e4bbd842-9b21-4e5d-8438-13b1008e2aee,http://www.w3.org/2004/02/skos/core#exactMatch
1062,10.62,isic_rev4,nace_rev2,one-to-one correspondence,ed4b3f03-3edc-4682-a7d1-05fd7fd3bb87,http://www.w3.org/2004/02/skos/core#exactMatch
107,10.7,isic_rev4,nace_rev2,one-to-many correspondence,2f2cf135-fd62-425e-8431-b5575779b59c,http://www.w3.org/2004/02/skos/core#narrowMatch
1071,10.71,isic_rev4,nace_rev2,one-to-many correspondence,ac87565e-14b8-461b-88b8-75a1dbbcfb99,http://www.w3.org/2004/02/skos/core#narrowMatch
1071,10.72,isic_rev4,nace_rev2,one-to-many correspondence,ea00d47d-b5c7-4c11-9a94-cba30142b91f,http://www.w3.org/2004/02/skos/core#narrowMatch
1074,10.73,isic_rev4,nace_rev2,one-to-one correspondence,7908900e-a1ff-4624-8e0e-93c18ef99076,http://www.w3.org/2004/02/skos/core#exactMatch
107,10.8,isic_rev4,nace_rev2,one-to-many correspondence,6608f32f-ebef-4e86-810a-9a0646ee41aa,http://www.w3.org/2004/02/skos/core#narrowMatch
1072,10.81,isic_rev4,nace_rev2,one-to-one correspondence,a4d18657-4af7-43fd-ad6c-9542c6411c0f,http://www.w3.org/2004/02/skos/core#exactMatch
1073,10.82,isic_rev4,nace_rev2,one-to-one correspondence,5921eba3-69ad-49cf-95c0-f0c30a8308c0,http://www.w3.org/2004/02/skos/core#exactMatch
1079,10.83,isic_rev4,nace_rev2,one-to-many correspondence,a9395adb-0c4d-417f-8ccb-541f05a41db3,http://www.w3.org/2004/02/skos/core#narrowMatch
1079,10.84,isic_rev4,nace_rev2,one-to-many correspondence,0b221b34-408f-4ea9-a04b-27490d68fbf9,http://www.w3.org/2004/02/skos/core#narrowMatch
1075,10.85,isic_rev4,nace_rev2,one-to-one correspondence,3be0b8a8-a5ac-45a7-aa78-6d572f3982fb,http://www.w3.org/2004/02/skos/core#exactMatch
1079,10.86,isic_rev4,nace_rev2,one-to-many correspondence,4ae618db-b8a0-4ca1-89c7-c581bb63f832,http://www.w3.org/2004/02/skos/core#narrowMatch
1079,10.89,isic_rev4,nace_rev2,one-to-many correspondence,8df5a781-4afd-42e3-ab18-18b22468383d,http://www.w3.org/2004/02/skos/core#narrowMatch
108,10.9,isic_rev4,nace_rev2,one-to-one correspondence,24a6d6b6-7a74-4650-ae97-079420531b53,http://www.w3.org/2004/02/skos/core#exactMatch
1080,10.91,isic_rev4,nace_rev2,one-to-many correspondence,9240a186-e213-4c36-b886-24fe8feebbb9,http://www.w3.org/2004/02/skos/core#narrowMatch
1080,10.92,isic_rev4,nace_rev2,one-to-many correspondence,b480d612-4ca3-456e-95db-afe85973d3c6,http://www.w3.org/2004/02/skos/core#narrowMatch
11,11,isic_rev4,nace_rev2,one-to-one correspondence,9aadafef-b918-40a8-b83b-79fd100df151,http://www.w3.org/2004/02/skos/core#exactMatch
110,11.0,isic_rev4,nace_rev2,one-to-one correspondence,d8569835-343d-47e8-89d8-745eb2671829,http://www.w3.org/2004/02/skos/core#exactMatch
1101,11.01,isic_rev4,nace_rev2,one-to-one correspondence,3d3ea4bd-3766-476e-8189-56aa316a8bb4,http://www.w3.org/2004/02/skos/core#exactMatch
1102,11.02,isic_rev4,nace_rev2,one-to-many correspondence,4d098a86-1145-4848-bd21-1d003d531642,http://www.w3.org/2004/02/skos/core#narrowMatch
1102,11.03,isic_rev4,nace_rev2,one-to-many correspondence,e92f5bae-1c1d-42ec-9bb2-f19cd43e8437,http://www.w3.org/2004/02/skos/core#narrowMatch
1102,11.04,isic_rev4,nace_rev2,one-to-many correspondence,f9fbb546-774a-4000-8958-4b7f794528a5,http://www.w3.org/2004/02/skos/core#narrowMatch
1103,11.05,isic_rev4,nace_rev2,one-to-many correspondence,be99d5bd-7e6e-438a-931e-cf453c3d6495,http://www.w3.org/2004/02/skos/core#narrowMatch
1103,11.06,isic_rev4,nace_rev2,one-to-many correspondence,51fd02ab-c45b-4743-b4dd-48a7f9048703,http://www.w3.org/2004/02/skos/core#narrowMatch
1104,11.07,isic_rev4,nace_rev2,one-to-one correspondence,f2808c8f-65a7-4094-b04f-00c8574a5dc5,http://www.w3.org/2004/02/skos/core#exactMatch
12,12,isic_rev4,nace_rev2,one-to-one correspondence,ae7ef837-eb66-4e88-a48a-87f6e48507a8,http://www.w3.org/2004/02/skos/core#exactMatch
120,12.0,isic_rev4,nace_rev2,one-to-one correspondence,a9710830-5284-4d41-bfd4-8969f2f8d919,http://www.w3.org/2004/02/skos/core#exactMatch
1200,12.00,isic_rev4,nace_rev2,one-to-one correspondence,240702c3-29ea-4889-b49e-9b6d5d26e3af,http://www.w3.org/2004/02/skos/core#exactMatch
13,13,isic_rev4,nace_rev2,one-to-one correspondence,df7488a3-e9f0-482b-a1d4-7ef87c4a1475,http://www.w3.org/2004/02/skos/core#exactMatch
131,13.1,isic_rev4,nace_rev2,one-to-many correspondence,4b54508e-5e41-4b36-a852-ea372a2d8432,http://www.w3.org/2004/02/skos/core#narrowMatch
1311,13.10,isic_rev4,nace_rev2,one-to-one correspondence,be0ea3bc-e8a4-4c3f-9970-e7e741583d4a,http://www.w3.org/2004/02/skos/core#exactMatch
131,13.2,isic_rev4,nace_rev2,one-to-many correspondence,57f0bba3-8875-47c2-8e99-a78cef1c87ab,http://www.w3.org/2004/02/skos/core#narrowMatch
1312,13.20,isic_rev4,nace_rev2,one-to-one correspondence,22ba49f1-823f-4041-b724-0a41e455af39,http://www.w3.org/2004/02/skos/core#exactMatch
131,13.3,isic_rev4,nace_rev2,one-to-many correspondence,a151a3c4-f72c-420a-b1eb-802364edd300,http://www.w3.org/2004/02/skos/core#narrowMatch
1313,13.30,isic_rev4,nace_rev2,one-to-one correspondence,0d53320d-d748-439a-b8a1-19201f8dfc18,http://www.w3.org/2004/02/skos/core#exactMatch
139,13.9,isic_rev4,nace_rev2,one-to-one correspondence,20082ba1-268d-4818-aa61-e1f881ba3735,http://www.w3.org/2004/02/skos/core#exactMatch
1391,13.91,isic_rev4,nace_rev2,one-to-one correspondence,c4cee1a0-f021-4d9d-af3a-37afc4481bc2,http://www.w3.org/2004/02/skos/core#exactMatch
1392,13.92,isic_rev4,nace_rev2,one-to-one correspondence,93516015-4f17-4973-93a2-c31c06bc62e9,http://www.w3.org/2004/02/skos/core#exactMatch
1393,13.93,isic_rev4,nace_rev2,one-to-one correspondence,2824f75b-4049-45c7-84fb-f0fef65d235c,http://www.w3.org/2004/02/skos/core#exactMatch
1394,13.94,isic_rev4,nace_rev2,one-to-one correspondence,7a385345-9d7e-4941-b35b-824b017dbea0,http://www.w3.org/2004/02/skos/core#exactMatch
1399,13.95,isic_rev4,nace_rev2,one-to-many correspondence,fe03ad53-a547-4d91-8961-18d21a3579c9,http://www.w3.org/2004/02/skos/core#narrowMatch
1399,13.96,isic_rev4,nace_rev2,one-to-many correspondence,70f8576c-9e0c-4227-862a-7efd83aca620,http://www.w3.org/2004/02/skos/core#narrowMatch
1399,13.99,isic_rev4,nace_rev2,one-to-many correspondence,fcbbcc4a-2239-4b18-89ae-bb98f139701e,http://www.w3.org/2004/02/skos/core#narrowMatch
14,14,isic_rev4,nace_rev2,one-to-one correspondence,d2d476e4-5c0c-4b53-97c6-0f4b350cbc93,http://www.w3.org/2004/02/skos/core#exactMatch
141,14.1,isic_rev4,nace_rev2,one-to-one correspondence,96926549-edda-41d6-8e22-e068daab0da0,http://www.w3.org/2004/02/skos/core#exactMatch
1410,14.11,isic_rev4,nace_rev2,one-to-many correspondence,bb5dd35a-1265-425d-ba8f-c93778fa02e7,http://www.w3.org/2004/02/skos/core#narrowMatch
1410,14.12,isic_rev4,nace_rev2,one-to-many correspondence,cc147bc9-be2c-41f5-aab5-550641567d8f,http://www.w3.org/2004/02/skos/core#narrowMatch
1410,14.13,isic_rev4,nace_rev2,one-to-many correspondence,be691533-7df9-4d0e-a52a-e8f999c8a977,http://www.w3.org/2004/02/skos/core#narrowMatch
1410,14.14,isic_rev4,nace_rev2,one-to-many correspondence,43e6ef95-e144-4318-af2c-25533c05e360,http://www.w3.org/2004/02/skos/core#narrowMatch
1410,14.19,isic_rev4,nace_rev2,one-to-many correspondence,e4ce4e0c-2160-4867-a6e8-caac73d0df65,http://www.w3.org/2004/02/skos/core#narrowMatch
142,14.2,isic_rev4,nace_rev2,one-to-one correspondence,15bbcc56-b652-4db9-912c-a6416aaf8ffd,http://www.w3.org/2004/02/skos/core#exactMatch
1420,14.20,isic_rev4,nace_rev2,one-to-one correspondence,54aadc62-455e-4104-84af-519f02de9b24,http://www.w3.org/2004/02/skos/core#exactMatch
143,14.3,isic_rev4,nace_rev2,one-to-one correspondence,cc9d3a3d-b507-4801-8d15-49355882b2ac,http://www.w3.org/2004/02/skos/core#exactMatch
1430,14.31,isic_rev4,nace_rev2,one-to-many correspondence,8f0bba59-d835-4cb0-8333-32c75e68d276,http://www.w3.org/2004/02/skos/core#narrowMatch
1430,14.39,isic_rev4,nace_rev2,one-to-many correspondence,06d9546d-17ee-4124-9422-95d316da0c3b,http://www.w3.org/2004/02/skos/core#narrowMatch
15,15,isic_rev4,nace_rev2,one-to-one correspondence,0605e4ff-8e91-41c8-b98b-0d79cbdae147,http://www.w3.org/2004/02/skos/core#exactMatch
151,15.1,isic_rev4,nace_rev2,one-to-one correspondence,0869a877-d3a5-4dbc-93b3-7f9933e4eb9b,http://www.w3.org/2004/02/skos/core#exactMatch
1511,15.11,isic_rev4,nace_rev2,one-to-one correspondence,f6c3ebd9-7bf4-4d15-9638-a137d6145f3a,http://www.w3.org/2004/02/skos/core#exactMatch
1512,15.12,isic_rev4,nace_rev2,one-to-one correspondence,574584ce-c1fd-4a60-9598-bb79472f6d4b,http://www.w3.org/2004/02/skos/core#exactMatch
152,15.2,isic_rev4,nace_rev2,one-to-one correspondence,c6bf5fe5-c546-4561-87f0-01c78d62c00a,http://www.w3.org/2004/02/skos/core#exactMatch
1520,15.20,isic_rev4,nace_rev2,one-to-one correspondence,fa3e8f87-726b-47ef-915e-9e247607e332,http://www.w3.org/2004/02/skos/core#exactMatch
