location_from,location_to,classification_from,classification_to,comment,prefixed_id,skos_uri
585,PW,undata_energy,iso_3166_1,one-to-one correspondence,311125e3-14c5-40c4-b07b-be58ac5883ff,http://www.w3.org/2004/02/skos/core#exactMatch
586,PK,undata_energy,iso_3166_1,one-to-one correspondence,bc4e5107-22bb-43ef-83bf-50bd874e5f9b,http://www.w3.org/2004/02/skos/core#exactMatch
591,PA,undata_energy,iso_3166_1,one-to-one correspondence,5f02368e-3422-4a8c-a2ff-301e8f4f2e56,http://www.w3.org/2004/02/skos/core#exactMatch
598,PG,undata_energy,iso_3166_1,one-to-one correspondence,ec30b43f-8f82-461a-a350-fedf2fb8b0ba,http://www.w3.org/2004/02/skos/core#exactMatch
600,PY,undata_energy,iso_3166_1,one-to-one correspondence,fd9ee1c3-8939-4477-8b70-f42c70661fee,http://www.w3.org/2004/02/skos/core#exactMatch
604,PE,undata_energy,iso_3166_1,one-to-one correspondence,fc4b866d-5c03-4177-958f-54b4ccb6a081,http://www.w3.org/2004/02/skos/core#exactMatch
608,PH,undata_energy,iso_3166_1,one-to-one correspondence,aba49c55-fe83-471b-bbb5-9a9737ea80e6,http://www.w3.org/2004/02/skos/core#exactMatch
616,PL,undata_energy,iso_3166_1,one-to-one correspondence,b7ee3615-4477-4258-8d32-898a7cd93e48,http://www.w3.org/2004/02/skos/core#exactMatch
620,PT,undata_energy,iso_3166_1,one-to-one correspondence,a531e252-ad0b-4d3a-a17f-6ecc51d82c33,http://www.w3.org/2004/02/skos/core#exactMatch
624,GW,undata_energy,iso_3166_1,one-to-one correspondence,0cdea745-45da-4c31-acf8-820992a4d0fb,http://www.w3.org/2004/02/skos/core#exactMatch
626,TL,undata_energy,iso_3166_1,one-to-one correspondence,c981eea2-ab17-436a-ae1e-8751476bd1cf,http://www.w3.org/2004/02/skos/core#exactMatch
630,PR,undata_energy,iso_3166_1,one-to-one correspondence,15600fab-22ce-4121-a2ce-e86413007498,http://www.w3.org/2004/02/skos/core#exactMatch
634,QA,undata_energy,iso_3166_1,one-to-one correspondence,b0d8059e-0a92-47de-aea5-834e4dba2fd3,http://www.w3.org/2004/02/skos/core#exactMatch
638,RE,undata_energy,iso_3166_1,many-to-one correspondence,12e06d36-86ab-4a61-9d39-c222ce59b868,http://www.w3.org/2004/02/skos/core#broadMatch
639,RE,undata_energy,iso_3166_1,many-to-one correspondence,b957249b-8de6-407b-a165-87294bfb8b25,http://www.w3.org/2004/02/skos/core#broadMatch
642,RO,undata_energy,iso_3166_1,one-to-one correspondence,7ac88115-48e6-482d-abea-5bb31189f5f1,http://www.w3.org/2004/02/skos/core#exactMatch
643,RU,undata_energy,iso_3166_1,many-to-one correspondence,c067accd-0b7c-4841-916b-518abdc2f941,http://www.w3.org/2004/02/skos/core#broadMatch
646,RW,undata_energy,iso_3166_1,one-to-one correspondence,03fa198e-7423-4b0f-a887-0962745b99b2,http://www.w3.org/2004/02/skos/core#exactMatch
654,SH,undata_energy,iso_3166_1,one-to-one correspondence,b591a3f5-3979-42af-b561-de1cecd2b117,http://www.w3.org/2004/02/skos/core#exactMatch
659,KN,undata_energy,iso_3166_1,one-to-one correspondence,b33abf83-ef85-48c8-bc4f-15a558aca7ce,http://www.w3.org/2004/02/skos/core#exactMatch
660,AI,undata_energy,iso_3166_1,one-to-one correspondence,437539e7-c816-4984-b358-7fd2566ba3f0,http://www.w3.org/2004/02/skos/core#exactMatch
662,LC,undata_energy,iso_3166_1,one-to-one correspondence,8d219eea-4333-40d4-bc14-ac1f7662cac4,http://www.w3.org/2004/02/skos/core#exactMatch
666,PM,undata_energy,iso_3166_1,one-to-one correspondence,6e9eea8d-0cbf-4565-9ec2-e9f07eff36f7,http://www.w3.org/2004/02/skos/core#exactMatch
670,VC,undata_energy,iso_3166_1,one-to-one correspondence,5cac0d63-81cf-47a3-85d5-5b5a627d65e4,http://www.w3.org/2004/02/skos/core#exactMatch
678,ST,undata_energy,iso_3166_1,one-to-one correspondence,7ea0bd2c-6745-4574-8ee2-763ec1d643ea,http://www.w3.org/2004/02/skos/core#exactMatch
682,SA,undata_energy,iso_3166_1,one-to-one correspondence,142eee19-2526-417b-bf7f-5d8b73b24f04,http://www.w3.org/2004/02/skos/core#exactMatch
686,SN,undata_energy,iso_3166_1,one-to-one correspondence,06761673-d16a-4132-a8f7-3d85dfeb7019,http://www.w3.org/2004/02/skos/core#exactMatch
688,RS,undata_energy,iso_3166_1,many-to-one correspondence,a4973a71-c7a8-497c-a1f5-0bb717eca9bb,http://www.w3.org/2004/02/skos/core#broadMatch
690,SC,undata_energy,iso_3166_1,one-to-one correspondence,42be9dde-3ef6-496b-9657-47604d1cbbb4,http://www.w3.org/2004/02/skos/core#exactMatch
694,SL,undata_energy,iso_3166_1,one-to-one correspondence,34b70076-2e11-416e-a690-e1bd03c9a354,http://www.w3.org/2004/02/skos/core#exactMatch
702,SG,undata_energy,iso_3166_1,one-to-one correspondence,d0930c29-cc5d-4dc6-a3cc-e1f1271d8516,http://www.w3.org/2004/02/skos/core#exactMatch
703,SK,undata_energy,iso_3166_1,many-to-one correspondence,fca0e462-fdbc-4896-91e6-015844ab638f,http://www.w3.org/2004/02/skos/core#broadMatch
704,VN,undata_energy,iso_3166_1,one-to-one correspondence,72a233f8-9989-4df1-9aa6-202bdabf0d44,http://www.w3.org/2004/02/skos/core#exactMatch
705,SI,undata_energy,iso_3166_1,many-to-one correspondence,087dacd9-0325-4c33-b075-fa89430c9c57,http://www.w3.org/2004/02/skos/core#broadMatch
706,SO,undata_energy,iso_3166_1,one-to-one correspondence,de90ed80-6a28-4301-b1c6-dd2ef6c0f532,http://www.w3.org/2004/02/skos/core#exactMatch
710,ZA,undata_energy,iso_3166_1,one-to-one correspondence,479e69c6-30b9-40d9-a098-61c1de2570e9,http://www.w3.org/2004/02/skos/core#exactMatch
716,ZW,undata_energy,iso_3166_1,one-to-one correspondence,82635701-56ab-4403-a25a-7fd5cface79c,http://www.w3.org/2004/02/skos/core#exactMatch
720,YE,undata_energy,iso_3166_1,many-to-one correspondence,9c932e12-9269-44ee-9aa9-b1140ed8443a,http://www.w3.org/2004/02/skos/core#broadMatch
724,ES,undata_energy,iso_3166_1,one-to-one correspondence,99c827ce-c752-4ddf-8003-0559007f0821,http://www.w3.org/2004/02/skos/core#exactMatch
728,SS,undata_energy,iso_3166_1,one-to-one correspondence,e1781daa-82c5-40dd-bb93-bcc4a5607f85,http://www.w3.org/2004/02/skos/core#exactMatch
729,SD,undata_energy,iso_3166_1,many-to-one correspondence,df401119-021b-4e7d-a214-05a5431602e3,http://www.w3.org/2004/02/skos/core#broadMatch
736,SD,undata_energy,iso_3166_1,many-to-one correspondence,3ab3f53b-4656-4bc4-9c5c-93311d417a63,http://www.w3.org/2004/02/skos/core#broadMatch
740,SR,undata_energy,iso_3166_1,one-to-one correspondence,05204489-125c-492a-9a23-5defd6209b68,http://www.w3.org/2004/02/skos/core#exactMatch
748,SZ,undata_energy,iso_3166_1,one-to-one correspondence,aec55a92-9b07-4be4-b654-63f8559b87e9,http://www.w3.org/2004/02/skos/core#exactMatch
752,SE,undata_energy,iso_3166_1,one-to-one correspondence,5d515435-9da5-4027-a5eb-1d8cba1dc8c9,http://www.w3.org/2004/02/skos/core#exactMatch
757,CH,undata_energy,iso_3166_1,one-to-one correspondence,036f1dc2-1456-44d5-b9bc-9f223da98810,http://www.w3.org/2004/02/skos/core#exactMatch
760,SY,undata_energy,iso_3166_1,one-to-one correspondence,15fe9191-0deb-4f1d-8a49-efeef50cc367,http://www.w3.org/2004/02/skos/core#exactMatch
762,TJ,undata_energy,iso_3166_1,many-to-one correspondence,e6ebcfbf-9729-4e1c-93a6-adbbb8292221,http://www.w3.org/2004/02/skos/core#broadMatch
764,TH,undata_energy,iso_3166_1,one-to-one correspondence,bde7ad74-0367-4fb2-82a4-bfe9a25d620c,http://www.w3.org/2004/02/skos/core#exactMatch
768,TG,undata_energy,iso_3166_1,one-to-one correspondence,cce31e83-c95e-49ad-9c2d-c5363e1992f0,http://www.w3.org/2004/02/skos/core#exactMatch
776,TO,undata_energy,iso_3166_1,one-to-one correspondence,3268c4f7-b97a-4b84-85b1-1d1df0ec673a,http://www.w3.org/2004/02/skos/core#exactMatch
780,TT,undata_energy,iso_3166_1,one-to-one correspondence,1d1930d6-7a75-4d9b-9a12-37da84f4877d,http://www.w3.org/2004/02/skos/core#exactMatch
784,AE,undata_energy,iso_3166_1,one-to-one correspondence,170245f4-d4a2-4280-b6eb-241d8dfe46f2,http://www.w3.org/2004/02/skos/core#exactMatch
788,TN,undata_energy,iso_3166_1,one-to-one correspondence,774147f0-5a9b-47d8-9173-2d54830184e1,http://www.w3.org/2004/02/skos/core#exactMatch
792,TR,undata_energy,iso_3166_1,one-to-one correspondence,70da9065-ccaf-4bcb-b6f6-54f48ccb3216,http://www.w3.org/2004/02/skos/core#exactMatch
795,TM,undata_energy,iso_3166_1,many-to-one correspondence,911b46b7-c698-40a0-a727-fb558d17c175,http://www.w3.org/2004/02/skos/core#broadMatch
796,TC,undata_energy,iso_3166_1,one-to-one correspondence,0a159647-3bf1-4077-b462-8c84af1ffc53,http://www.w3.org/2004/02/skos/core#exactMatch
798,TV,undata_energy,iso_3166_1,one-to-one correspondence,21583702-7f9b-499e-9b4b-272c228bdef0,http://www.w3.org/2004/02/skos/core#exactMatch
800,UG,undata_energy,iso_3166_1,one-to-one correspondence,469d450d-da13-4929-80de-b3b4350693b2,http://www.w3.org/2004/02/skos/core#exactMatch
804,UA,undata_energy,iso_3166_1,many-to-one correspondence,14c726eb-e081-46d9-8fa6-d8222ec8f58d,http://www.w3.org/2004/02/skos/core#broadMatch
807,MK,undata_energy,iso_3166_1,many-to-one correspondence,417aeaad-374a-471d-895b-526f94373f4c,http://www.w3.org/2004/02/skos/core#broadMatch
810,AM,undata_energy,iso_3166_1,many-to-many correspondence,fd9f40a0-8ae4-4b65-83bb-e335d7487a74,http://www.w3.org/2004/02/skos/core#relatedMatch
810,AZ,undata_energy,iso_3166_1,many-to-many correspondence,fd9f40a0-8ae4-4b65-83bb-e335d7487a74,http://www.w3.org/2004/02/skos/core#relatedMatch
810,EE,undata_energy,iso_3166_1,many-to-many correspondence,fd9f40a0-8ae4-4b65-83bb-e335d7487a74,http://www.w3.org/2004/02/skos/core#relatedMatch
810,GE,undata_energy,iso_3166_1,many-to-many correspondence,fd9f40a0-8ae4-4b65-83bb-e335d7487a74,http://www.w3.org/2004/02/skos/core#relatedMatch
810,KZ,undata_energy,iso_3166_1,many-to-many correspondence,fd9f40a0-8ae4-4b65-83bb-e335d7487a74,http://www.w3.org/2004/02/skos/core#relatedMatch
810,KG,undata_energy,iso_3166_1,many-to-many correspondence,fd9f40a0-8ae4-4b65-83bb-e335d7487a74,http://www.w3.org/2004/02/skos/core#relatedMatch
810,LV,undata_energy,iso_3166_1,many-to-many correspondence,fd9f40a0-8ae4-4b65-83bb-e335d7487a74,http://www.w3.org/2004/02/skos/core#relatedMatch
810,LT,undata_energy,iso_3166_1,many-to-many correspondence,fd9f40a0-8ae4-4b65-83bb-e335d7487a74,http://www.w3.org/2004/02/skos/core#relatedMatch
810,RU,undata_energy,iso_3166_1,many-to-many correspondence,fd9f40a0-8ae4-4b65-83bb-e335d7487a74,http://www.w3.org/2004/02/skos/core#relatedMatch
810,TJ,undata_energy,iso_3166_1,many-to-many correspondence,fd9f40a0-8ae4-4b65-83bb-e335d7487a74,http://www.w3.org/2004/02/skos/core#relatedMatch
810,TM,undata_energy,iso_3166_1,many-to-many correspondence,fd9f40a0-8ae4-4b65-83bb-e335d7487a74,http://www.w3.org/2004/02/skos/core#relatedMatch
810,UA,undata_energy,iso_3166_1,many-to-many correspondence,fd9f40a0-8ae4-4b65-83bb-e335d7487a74,http://www.w3.org/2004/02/skos/core#relatedMatch
810,UZ,undata_energy,iso_3166_1,many-to-many correspondence,fd9f40a0-8ae4-4b65-83bb-e335d7487a74,http://www.w3.org/2004/02/skos/core#relatedMatch
810,MD,undata_energy,iso_3166_1,many-to-many correspondence,fd9f40a0-8ae4-4b65-83bb-e335d7487a74,http://www.w3.org/2004/02/skos/core#relatedMatch
818,EG,undata_energy,iso_3166_1,one-to-one correspondence,02436cee-f054-46f3-adc0-5d47758f4d6a,http://www.w3.org/2004/02/skos/core#exactMatch
826,GB,undata_energy,iso_3166_1,one-to-one correspondence,73293294-f67d-4299-a52c-4453fe830496,http://www.w3.org/2004/02/skos/core#exactMatch
831,GG,undata_energy,iso_3166_1,one-to-one correspondence,ea28df17-e8c6-4278-aa5a-c4cab0d75e5d,http://www.w3.org/2004/02/skos/core#exactMatch
832,JE,undata_energy,iso_3166_1,one-to-one correspondence,ac8e41f2-0051-4915-8ea6-0b35f98bc376,http://www.w3.org/2004/02/skos/core#exactMatch
833,IM,undata_energy,iso_3166_1,one-to-one correspondence,7471a604-bdd1-474a-86f4-a8f97dd64b60,http://www.w3.org/2004/02/skos/core#exactMatch
834,TZ,undata_energy,iso_3166_1,one-to-one correspondence,fd4c3460-4b3a-48d8-8ca8-276f23a6926c,http://www.w3.org/2004/02/skos/core#exactMatch
840,US,undata_energy,iso_3166_1,one-to-one correspondence,b75ace53-2c36-4214-88b6-7f6a16fa95cd,http://www.w3.org/2004/02/skos/core#exactMatch
850,VI,undata_energy,iso_3166_1,one-to-one correspondence,e9d95d0e-044b-4ad5-a631-3bb235fde4fd,http://www.w3.org/2004/02/skos/core#exactMatch
854,BF,undata_energy,iso_3166_1,one-to-one correspondence,00f7c4be-f8cb-4af0-a268-0673d4da2185,http://www.w3.org/2004/02/skos/core#exactMatch
858,UY,undata_energy,iso_3166_1,one-to-one correspondence,7ed30d32-4335-4fcd-8e5b-13e49dc29537,http://www.w3.org/2004/02/skos/core#exactMatch
860,UZ,undata_energy,iso_3166_1,many-to-one correspondence,d6e7f856-7232-46e0-bc18-b6b07e9217bb,http://www.w3.org/2004/02/skos/core#broadMatch
862,VE,undata_energy,iso_3166_1,one-to-one correspondence,31d15c85-3602-42c6-bb62-c885a31c52ba,http://www.w3.org/2004/02/skos/core#exactMatch
876,WF,undata_energy,iso_3166_1,many-to-one correspondence,6f48252e-059f-428b-bc5b-4de6c9d6298b,http://www.w3.org/2004/02/skos/core#broadMatch
882,WS,undata_energy,iso_3166_1,one-to-one correspondence,9a53a972-f5a6-4259-98e3-ba26311b9545,http://www.w3.org/2004/02/skos/core#exactMatch
886,YE,undata_energy,iso_3166_1,many-to-one correspondence,f7776df8-3674-4662-a824-904fcb999252,http://www.w3.org/2004/02/skos/core#broadMatch
887,YE,undata_energy,iso_3166_1,many-to-one correspondence,4710d592-3c31-438f-bcf8-668de36b3c01,http://www.w3.org/2004/02/skos/core#broadMatch
890,BA,undata_energy,iso_3166_1,many-to-many correspondence,99f542e0-4913-42e4-9799-c70ff87a9b6f,http://www.w3.org/2004/02/skos/core#relatedMatch
890,HR,undata_energy,iso_3166_1,many-to-many correspondence,85b3bbd4-f370-4db4-8893-47d881883a5f,http://www.w3.org/2004/02/skos/core#relatedMatch
890,MK,undata_energy,iso_3166_1,many-to-many correspondence,3f4789fe-3354-403e-b101-939c4426b0ef,http://www.w3.org/2004/02/skos/core#relatedMatch
890,ME,undata_energy,iso_3166_1,many-to-many correspondence,7b37c4b4-892e-43ad-a9a8-bbd7bf3d48f9,http://www.w3.org/2004/02/skos/core#relatedMatch
890,RS,undata_energy,iso_3166_1,many-to-many correspondence,7153461d-c149-4360-9830-e5bcb1014e2e,http://www.w3.org/2004/02/skos/core#relatedMatch
890,SI,undata_energy,iso_3166_1,many-to-many correspondence,ff7c5569-7df9-4443-bfd3-f98203e2f799,http://www.w3.org/2004/02/skos/core#relatedMatch
890,XK,undata_energy,iso_3166_1,many-to-many correspondence,20810f0d-98a8-4165-b246-dce6a60b43a5,http://www.w3.org/2004/02/skos/core#relatedMatch
890,XK,undata_energy,iso_3166_1,many-to-many correspondence,b2659a11-8b4c-4f2b-ad54-ec0ba1e4eded,http://www.w3.org/2004/02/skos/core#relatedMatch
891,ME,undata_energy,iso_3166_1,many-to-many correspondence,935375d2-dba5-4a0f-8d7b-3378068e6f66,http://www.w3.org/2004/02/skos/core#relatedMatch
891,RS,undata_energy,iso_3166_1,many-to-many correspondence,86d972e9-b827-447d-8c04-443a5d50e52d,http://www.w3.org/2004/02/skos/core#relatedMatch
894,ZM,undata_energy,iso_3166_1,one-to-one correspondence,3d514a70-7517-4944-b054-47a28ebef4a1,http://www.w3.org/2004/02/skos/core#exactMatch
